split,policy_name,regime_label,trade_count,net_pnl,no_cost_net_pnl,funding_adjusted_net_pnl,win_rate
validation_ext,v3_4h_donchian_20_10_atr4,funding_supportive,37,-1.3605552550000009,-1.2541700000000007,-1.4968917241010355,0.40540540540540543
validation_ext,v3_4h_donchian_20_10_atr4,high_vol_chop,11,-0.6755173699999987,-0.6439199999999988,-0.691915554431122,0.2727272727272727
validation_ext,v3_4h_donchian_20_10_atr4,narrow_single_symbol_trend,7,4.463066010000002,4.492080000000002,4.243688663268572,0.42857142857142855
validation_ext,v3_4h_donchian_20_10_atr4,neutral,21,-0.8010261999999975,-0.7385999999999974,-0.8339853891323445,0.47619047619047616
validation_ext,v3_4h_donchian_20_10_atr4,trend_hostile,2,0.3409380249999992,0.3545099999999992,0.334706823167353,1.0
validation_ext,v3_4h_donchian_55_20_atr4,broad_downtrend,28,-2.075994985000001,-1.9821700000000009,-2.1618267438308427,0.17857142857142858
validation_ext,v3_4h_donchian_55_20_atr4,broad_uptrend,14,-5.094739240000001,-5.04298,-5.265929106213625,0.2857142857142857
validation_ext,v3_4h_donchian_55_20_atr4,funding_supportive,20,-0.4471362750000001,-0.3905900000000001,-0.5399202383096992,0.35
validation_ext,v3_4h_donchian_55_20_atr4,high_vol_chop,8,0.1322004900000009,0.15892000000000073,0.05890708836457059,0.5
validation_ext,v3_4h_donchian_55_20_atr4,narrow_single_symbol_trend,6,2.0233270049999996,2.0354099999999997,1.921407106732728,0.6666666666666666
validation_ext,v3_4h_donchian_55_20_atr4,neutral,8,-0.7920283850000002,-0.7690300000000003,-0.8241238387335122,0.375
validation_ext,v3_4h_donchian_55_20_atr4,trend_friendly,1,-0.011308755,-0.01115,-0.0113752378609454,0.0
validation_ext,v3_4h_donchian_55_with_risk_filters,broad_downtrend,6,0.299251325,0.30795,0.2799669815228362,0.3333333333333333
validation_ext,v3_4h_donchian_55_with_risk_filters,broad_uptrend,4,0.048723440000000104,0.0531400000000001,0.008321394389293598,0.75
validation_ext,v3_4h_donchian_55_with_risk_filters,funding_supportive,6,0.07250747999999999,0.0805000000000001,0.0642658795917937,0.3333333333333333
validation_ext,v3_4h_donchian_55_with_risk_filters,narrow_single_symbol_trend,2,-0.0027416550000001014,-0.0024100000000000996,-0.002967066701493,0.5
validation_ext,v3_4h_donchian_55_with_risk_filters,neutral,5,-0.7622728649999997,-0.7478099999999998,-0.7883153232561689,0.2
validation_ext,v3_4h_donchian_55_with_risk_filters,trend_friendly,1,-0.011308755,-0.01115,-0.0113752378609454,0.0
validation_ext,v3_4h_ema_50_200_atr4,broad_downtrend,108,-0.24587986499999592,0.03677000000000399,-0.34724229073867446,0.2222222222222222
validation_ext,v3_4h_ema_50_200_atr4,broad_uptrend,28,-2.101283975,-1.98259,-2.264309025699274,0.2857142857142857
