policy_name,month,trade_count,long_count,short_count,gross_pnl,net_pnl,no_cost_net_pnl,fee_total,slippage_total,win_rate,profit_factor,avg_win,avg_loss,avg_trade_net_pnl,median_trade_net_pnl,max_drawdown,max_ddpercent,return_drawdown_ratio,sharpe_like,avg_holding_minutes,median_holding_minutes,top_5pct_trade_pnl_contribution,best_trade,worst_trade,cost_drag
tf_4h_donchian_20_10_atr3,2026-02,4,0,4,0.5265099999999993,0.49824639499999923,0.5265099999999993,0.028103605,0.00016,0.25,1.5340154550817773,1.4312650749999996,-0.3110062266666668,0.12456159874999981,-0.2461877950000003,0.9330186799998046,0.018655033540400226,0.5340154550818892,0.3271422167711559,6060.0,3720.0,2.87260497890808,1.4312650749999996,-0.4406430899999997,0.028263605000000025
tf_4h_donchian_20_10_atr3,2026-03,4,1,3,-0.5338700000000012,-0.5616411450000012,-0.5338700000000012,0.027611145,0.00016,0.0,0.0,,-0.1404102862500003,-0.1404102862500003,-0.14687882250000073,0.5616411450000669,0.011232822900001339,-0.999999999999883,-9.373297918526607,4140.0,3480.0,0.1691413740708032,-0.09499675499999942,-0.1728867450000003,0.027771144999999997
tf_4h_donchian_20_10_atr4,2026-01,3,2,1,0.37426999999999977,0.3465144149999997,0.37426999999999977,0.027635585000000004,0.00012000000000000002,1.0,,0.11550480499999989,,0.11550480499999989,0.1251141949999997,0.0,0.0,,5.618513288124053,9360.0,10080.0,0.44300781830389574,0.15350859500000058,0.06789162499999941,0.027755585000000083
tf_4h_donchian_20_10_atr4,2026-02,4,0,4,0.3536,0.32524993999999985,0.3536,0.02819006,0.00016,0.25,1.348599601457068,1.2582686200000002,-0.3110062266666668,0.08131248499999996,-0.2461877950000003,0.9330186800007141,0.018655678828963223,0.3485996014568014,0.23658786018157293,6480.0,3720.0,3.8686206060483848,1.2582686200000002,-0.4406430899999997,0.028350060000000177
tf_4h_donchian_20_10_atr4,2026-03,4,1,3,-0.5946600000000006,-0.6224615400000006,-0.5946600000000006,0.02764154,0.00016,0.0,0.0,,-0.15561538500000016,-0.15561538500000016,-0.1583258574999999,0.6224615399996765,0.012449230799993528,-1.000000000000521,-21.47030454077865,4560.0,3480.0,0.21354424564126556,-0.13292308000000058,-0.1728867450000003,0.027801540000000013
tf_4h_donchian_20_10_atr5,2026-01,3,2,1,0.37426999999999977,0.3465144149999997,0.37426999999999977,0.027635585000000004,0.00012000000000000002,1.0,,0.11550480499999989,,0.11550480499999989,0.1251141949999997,0.0,0.0,,5.618513288124053,9360.0,10080.0,0.44300781830389574,0.15350859500000058,0.06789162499999941,0.027755585000000083
tf_4h_donchian_20_10_atr5,2026-02,3,0,3,1.0257099999999992,1.004302174999999,1.0257099999999992,0.021287825,0.00012000000000000002,0.3333333333333333,3.039707482249471,1.4966777649999996,-0.2461877950000003,0.3347673916666663,-0.1519264950000006,0.4923755899999378,0.009844564971698909,2.039707482249731,0.7026659871975375,9360.0,3840.0,1.4902663782441785,1.4966777649999996,-0.340449095,0.02140782500000027
tf_4h_donchian_20_10_atr5,2026-03,4,1,3,-0.5946600000000006,-0.6224615400000006,-0.5946600000000006,0.02764154,0.00016,0.0,0.0,,-0.15561538500000016,-0.15561538500000016,-0.1583258574999999,0.6224615399996765,0.012449230799993528,-1.000000000000521,-21.47030454077865,4560.0,3480.0,0.21354424564126556,-0.13292308000000058,-0.1728867450000003,0.027801540000000013
tf_4h_donchian_20_with_risk_filters_atr3,2026-01,2,1,1,0.10641000000000059,0.08794352500000058,0.10641000000000059,0.018386475000000003,8e-05,1.0,,0.04397176250000029,,0.04397176250000029,0.04397176250000029,0.0,0.0,,2.599741653571435,8040.0,8040.0,0.7719911727440874,0.06789162499999941,0.020051900000001163,0.01846647500000001
tf_4h_donchian_20_with_risk_filters_atr3,2026-02,1,0,1,1.4390899999999995,1.4312650749999996,1.4390899999999995,0.007784925,4e-05,1.0,,1.4312650749999996,,1.4312650749999996,1.4312650749999996,0.0,0.0,,,14160.0,14160.0,1.0,1.4312650749999996,1.4312650749999996,0.007824924999999983
tf_4h_donchian_20_with_risk_filters_atr3,2026-03,2,1,1,-0.5099699999999997,-0.5242616249999997,-0.5099699999999997,0.014211625000000002,8e-05,0.0,0.0,,-0.26213081249999987,-0.26213081249999987,-0.26213081249999987,0.5242616249997809,0.010485232499995618,-1.0000000000004174,-2.2180335695696116,4800.0,4800.0,0.18120104632872847,-0.09499675499999942,-0.4292648700000003,0.01429162500000003
tf_4h_donchian_20_with_risk_filters_atr4,2026-01,2,1,1,0.10641000000000059,0.08794352500000058,0.10641000000000059,0.018386475000000003,8e-05,1.0,,0.04397176250000029,,0.04397176250000029,0.04397176250000029,0.0,0.0,,2.599741653571435,8040.0,8040.0,0.7719911727440874,0.06789162499999941,0.020051900000001163,0.01846647500000001
tf_4h_donchian_20_with_risk_filters_atr4,2026-02,1,0,1,1.2661800000000003,1.2582686200000002,1.2661800000000003,0.00787138,4e-05,1.0,,1.2582686200000002,,1.2582686200000002,1.2582686200000002,0.0,0.0,,,15840.0,15840.0,1.0,1.2582686200000002,1.2582686200000002,0.007911380000000134
tf_4h_donchian_20_with_risk_filters_atr4,2026-03,2,1,1,-0.5707599999999992,-0.5850820199999991,-0.5707599999999992,0.014242020000000001,8e-05,0.0,0.0,,-0.29254100999999955,-0.29254100999999955,-0.29254100999999955,0.5850820200003,0.011701640400005998,-0.9999999999994857,-3.0259200105403723,5640.0,5640.0,0.26631676358811895,-0.15581714999999885,-0.4292648700000003,0.014322019999999935
tf_4h_donchian_20_with_risk_filters_atr5,2026-01,2,1,1,0.10641000000000059,0.08794352500000058,0.10641000000000059,0.018386475000000003,8e-05,1.0,,0.04397176250000029,,0.04397176250000029,0.04397176250000029,0.0,0.0,,2.599741653571435,8040.0,8040.0,0.7719911727440874,0.06789162499999941,0.020051900000001163,0.01846647500000001
tf_4h_donchian_20_with_risk_filters_atr5,2026-02,1,0,1,1.5044699999999998,1.4966777649999996,1.5044699999999998,0.007752235,4e-05,1.0,,1.4966777649999996,,1.4966777649999996,1.4966777649999996,0.0,0.0,,,21600.0,21600.0,1.0,1.4966777649999996,1.4966777649999996,0.007792235000000147
tf_4h_donchian_20_with_risk_filters_atr5,2026-03,2,1,1,-0.5707599999999992,-0.5850820199999991,-0.5707599999999992,0.014242020000000001,8e-05,0.0,0.0,,-0.29254100999999955,-0.29254100999999955,-0.29254100999999955,0.5850820200003,0.011701640400005998,-0.9999999999994857,-3.0259200105403723,5640.0,5640.0,0.26631676358811895,-0.15581714999999885,-0.4292648700000003,0.014322019999999935
tf_4h_ema_cross_atr_trail_atr3,2026-01,8,6,2,-0.3193399999999994,-0.3928851699999995,-0.3193399999999994,0.07322517,0.00032,0.375,0.3200253574867115,0.06163622833333333,-0.1155587709999999,-0.04911064624999994,-0.06577041500000029,0.483161459999792,0.00966322919999584,-0.8131550268934294,-1.3895934363239903,3390.0,2160.0,-0.3670124021224817,0.1441937299999994,-0.17471119499999946,0.0735451700000001
