policy_name,weekday,signal_count,long_count,short_count,overlap_count,median_future_return_60m,mean_future_return_60m,positive_rate_60m,median_mfe_60m,median_mae_60m,median_future_return_120m,mean_future_return_120m,positive_rate_120m,median_mfe_120m,median_mae_120m,median_future_return_240m,mean_future_return_240m,positive_rate_240m,median_mfe_240m,median_mae_240m,median_future_return_480m,mean_future_return_480m,positive_rate_480m,median_mfe_480m,median_mae_480m
htf_1h_ema_15m_vwap_structure,2,745,447,298,7566,-0.0002199995656660958,-0.0003429708928050317,0.4684563758389262,0.00299421969539293,0.0031996513764618317,-0.0004574569495557901,-0.0006305041994175038,0.4429530201342282,0.0043271586876170165,0.004460754332314076,-0.0011867334158569554,-0.0010974230821660259,0.4174496644295302,0.006759211351952343,0.007334383442171077,-0.0023006282300052083,-0.0009520417443144559,0.4134228187919463,0.011971237948435798,0.012100513183507355
htf_1h_ema_15m_vwap_structure,3,730,518,212,7011,-0.0002476277306296404,-8.869643316332802e-05,0.4602739726027397,0.0028808556028692145,0.0030382134211304757,-0.00034922818882476836,-7.524328947880853e-05,0.46986301369863015,0.004175418170265011,0.004686846961020119,-0.0003366240048958691,-0.00012215100451055467,0.4808219178082192,0.007490909234603049,0.007007380248446771,-0.0003202419941716883,-1.6460110172151947e-06,0.4849315068493151,0.015635315181408593,0.011964785643552633
htf_1h_ema_15m_vwap_structure,4,826,495,331,8376,-0.00015735384169512923,-0.00020819859424468833,0.4782082324455206,0.0033770649565119104,0.003992080687103994,-0.0006906355150364529,-0.0004312944745695947,0.44794188861985473,0.005452025435237928,0.005856762276410965,-0.0013360901708015516,-0.0009157526537486194,0.42009685230024213,0.009809146223277998,0.009153942371512902,-0.00221339816627103,-0.002276588609324611,0.400726392251816,0.014928992646586092,0.013042245206702718
htf_1h_ema_15m_vwap_structure,5,570,286,284,5338,-0.000491302261432458,-0.0004414070243254289,0.4245614035087719,0.0024048023830572918,0.002898572186620929,-0.0006925714544878669,-0.0007917026618058495,0.4017543859649123,0.0035064268500288875,0.003962194839515043,-0.0008035592383179857,-0.00100930475950934,0.40350877192982454,0.005787247908099591,0.005761634165513896,-0.001131789455456833,-0.0011270616786442686,0.4052631578947368,0.013066248170979788,0.009054560514519916
htf_1h_ema_15m_vwap_structure,6,671,343,328,5855,-3.372161362746873e-05,-0.00022173826595414268,0.4873323397913562,0.00239106899642616,0.002771604087016155,-8.572130669748379e-05,-6.396620658918101e-05,0.4783904619970194,0.0037249494521207627,0.0038645706328087615,-0.00019142519720460882,0.00028866617946754226,0.47391952309985097,0.007583510431750318,0.0061470429024845785,0.00017719500310087177,0.0014767711957497727,0.503725782414307,0.014356122534219473,0.009580661301790805
htf_1h_ema_regime_only,0,1268,670,598,15929,0.0,1.4056474553029824e-06,0.499211356466877,0.003339955447987597,0.00326205287843645,-0.0003298406855782865,-1.6393712209200765e-05,0.4747634069400631,0.005274472075911807,0.005024184672319187,-0.0002482545603935127,-0.00021407435208125063,0.48264984227129337,0.010478829523748234,0.007694012036490283,-0.001215755401387908,-0.001169408471417446,0.46214511041009465,0.016367067137574853,0.013531273780320652
htf_1h_ema_regime_only,1,1104,618,486,13765,-0.00029984952998118874,-0.0002548313782180467,0.46467391304347827,0.0031809428184389477,0.003655741303996596,-0.00037802275188331125,-0.0004915993581991196,0.463768115942029,0.004823936802715201,0.005165512288521523,-0.0004450420749417816,-0.0007884575691638264,0.47554347826086957,0.00961652782428668,0.007528721514455661,-0.0003795606154644027,-0.0011416019158016514,0.4855072463768116,0.01510186615896536,0.011781078115436439
htf_1h_ema_regime_only,2,1184,649,535,14919,-0.00027974749403297805,-0.0003028288646989905,0.4653716216216216,0.002982218594586583,0.003286951936611382,-0.0006169562238272364,-0.0006730435933045337,0.43243243243243246,0.0043259238068844574,0.005081439839951685,-0.001348450215401864,-0.0010674255034294386,0.4206081081081081,0.007238913915946887,0.008647942217119009,-0.0022367809408376793,-0.001454136673628659,0.4079391891891892,0.012641850050721715,0.012830143773723435
htf_1h_ema_regime_only,3,1138,782,356,13760,-1.6815537517367307e-05,-5.123626423419643e-05,0.4964850615114236,0.002905926034171835,0.003024931559689137,-4.289782672295406e-05,7.267697983365933e-05,0.4947275922671353,0.00451689595108784,0.004527447807792517,0.00021058217302649673,0.0002098561899890677,0.5105448154657294,0.008024068175233823,0.0070020687822653915,0.0008048310279956672,0.0007376250536962894,0.5298769771528998,0.016051998650142174,0.01136608243282955
htf_1h_ema_regime_only,4,1366,838,528,17739,-0.00016705836686020659,-0.00021448148428852254,0.46925329428989754,0.0029568171518727926,0.0033322779580368667,-0.0006640578774313455,-0.0005847660885484346,0.438506588579795,0.004352127387582727,0.004921349211193138,-0.0012511344304705907,-0.0012312777762773942,0.4172767203513909,0.007411041827526055,0.008350388611823467,-0.0022991818065342118,-0.0026368261174074784,0.3828696925329429,0.012465259580195398,0.012397209806707832
htf_1h_ema_regime_only,5,1055,536,519,13695,-6.979408805307674e-05,-0.0002130390129254936,0.48530805687203793,0.0023993875553574018,0.002587645856912957,-0.00020493628301121447,-0.0002310376951267353,0.4729857819905213,0.003633635997204898,0.0035240433819037076,-0.00025036319695059817,-0.0002187186112320488,0.4710900473933649,0.0059684054430548805,0.005128761793937731,-4.98011816618682e-05,0.0003893261155416704,0.4928909952606635,0.012668800425005733,0.007864464057588783
htf_1h_ema_regime_only,6,1146,530,616,14420,0.0,8.112668734004673e-06,0.49476439790575916,0.002324974126304391,0.0025142673758144496,-9.619406223621008e-05,6.865068868593884e-05,0.48342059336823734,0.0035130937987541966,0.00343415556390525,-7.614258491295267e-05,0.0003079650669069931,0.49040139616055844,0.005953013053363154,0.005684084428656144,0.00037381774059652706,0.0013155895735322096,0.5226876090750436,0.011902056269822658,0.00891810059551007
