policy_name,horizon_m,stop_atr,tp_atr,entry_count,skipped_count,avg_return,median_return,win_rate,avg_r,median_r,expectancy_r,max_drawdown_r_est,stop_first_rate,tp_first_rate,horizon_exit_rate,notes
immediate_baseline,60,2.5,2.5,1716,0,-0.0010154649646060263,-0.0014884830351086706,0.4155011655011655,-0.15237659546844928,-1.0,-0.15237659546844928,273.47823782385916,0.5034965034965035,0.3613053613053613,0.1351981351981352,Signal time immediate entry at trace price.
immediate_baseline,60,2.5,3.0,1716,0,-0.0010572788598494497,-0.0016427098048817056,0.38461538461538464,-0.15856724398518626,-1.0,-0.15856724398518626,284.5013906785828,0.5297202797202797,0.3111888111888112,0.1590909090909091,Signal time immediate entry at trace price.
immediate_baseline,60,2.5,4.0,1716,0,-0.0011128938730283167,-0.0018252210755801664,0.34673659673659674,-0.1481267067346439,-1.0,-0.1481267067346439,272.7737105647666,0.5582750582750583,0.24766899766899766,0.19405594405594406,Signal time immediate entry at trace price.
immediate_baseline,60,2.5,5.0,1716,0,-0.001146383460751217,-0.0018966844499034405,0.3275058275058275,-0.13761157335681257,-1.0,-0.13761157335681257,258.3140007112664,0.5734265734265734,0.1963869463869464,0.2301864801864802,Signal time immediate entry at trace price.
immediate_baseline,60,3.0,1.5,1716,0,-0.0011292572260584884,0.0005751141836976515,0.5297202797202797,-0.15597607703391728,0.4497970761869575,-0.15597607703391728,274.6549481902018,0.3787878787878788,0.5,0.12121212121212122,Signal time immediate entry at trace price.
immediate_baseline,60,3.0,2.0,1716,0,-0.0011481424707090627,-0.0005012187468694095,0.4784382284382284,-0.15150324371008272,-0.14295612143527409,-0.15150324371008272,269.3128995398378,0.412004662004662,0.4318181818181818,0.1561771561771562,Signal time immediate entry at trace price.
immediate_baseline,60,3.0,2.5,1716,0,-0.0011104529168449234,-0.0010419216423369195,0.44988344988344986,-0.13096519284408822,-0.26422567740789504,-0.13096519284408822,239.06420533769258,0.43006993006993005,0.38986013986013984,0.18006993006993008,Signal time immediate entry at trace price.
immediate_baseline,60,3.0,3.0,1716,0,-0.0011464168258909443,-0.0014980890121160935,0.42074592074592077,-0.13314920975146055,-0.4075094520048733,-0.13314920975146055,243.03716916497115,0.4533799533799534,0.337995337995338,0.20862470862470864,Signal time immediate entry at trace price.
immediate_baseline,60,3.0,4.0,1716,0,-0.0012160482875479077,-0.0018033377503418667,0.3811188811188811,-0.1235102748834561,-0.6004346224900198,-0.1235102748834561,233.77259878953282,0.479020979020979,0.2703962703962704,0.2505827505827506,Signal time immediate entry at trace price.
immediate_baseline,60,3.0,5.0,1716,0,-0.001253842321949275,-0.0019058063514265791,0.3613053613053613,-0.11357235440305666,-0.7812529151358913,-0.11357235440305666,219.42672572844103,0.49242424242424243,0.21445221445221446,0.2931235431235431,Signal time immediate entry at trace price.
