trend_segment_id,symbol,timeframe,direction,start_time,end_time,start_idx,end_idx,duration_bars,duration_days,start_price,end_price,trend_return,mfe,mae,labels,atr_labels,efficiency_labels,has_atr_move,has_efficiency,has_run_length,run_length,max_run_return,max_run_drawdown,run_duration_bars,month,quarter,abs_trend_return,is_major_trend
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00146,BTCUSDT_SWAP_OKX.GLOBAL,4h,up,2023-02-20T07:59:00+08:00,2023-02-20T23:59:00+08:00,301,305,5,0.6666666666666666,24373.0,24824.4,0.018520493989250486,0.026406269232347235,-0.014487342551183668,run_length,,,False,False,True,4,0.018520493989250486,0.0,5,2023-02,2023Q1,0.018520493989250486,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00147,BTCUSDT_SWAP_OKX.GLOBAL,4h,up,2023-02-25T19:59:00+08:00,2023-02-27T23:59:00+08:00,334,347,14,2.1666666666666665,22984.9,23557.6,0.024916358130772753,0.04502956288693882,-0.015675508703540286,uptrend_2atr,uptrend_2atr,,True,False,False,2,0.024916358130772753,-0.005934330799785892,14,2023-02,2023Q1,0.024916358130772753,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00148,BTCUSDT_SWAP_OKX.GLOBAL,4h,up,2023-03-05T07:59:00+08:00,2023-03-06T15:59:00+08:00,379,387,9,1.3333333333333333,21227.3,22389.9,0.05476909451508205,0.10028595252340144,-0.007626970928945154,uptrend_2atr;uptrend_3atr,uptrend_2atr;uptrend_3atr,,True,False,False,3,0.05476909451508205,-0.004037253913592442,9,2023-03,2023Q1,0.05476909451508205,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00149,BTCUSDT_SWAP_OKX.GLOBAL,4h,up,2023-03-10T07:59:00+08:00,2023-03-21T07:59:00+08:00,409,475,67,11.0,20360.8,27994.7,0.37493124042277315,0.4492357864131076,-0.03835802129582333,run_length;trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;trend_efficiency_20_ge_0.75;trend_efficiency_55_ge_0.45;uptrend_2atr;uptrend_3atr;uptrend_5atr,uptrend_2atr;uptrend_3atr;uptrend_5atr,trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;trend_efficiency_20_ge_0.75;trend_efficiency_55_ge_0.45,True,True,True,8,0.38992573965659516,-0.08086617421712305,67,2023-03,2023Q1,0.37493124042277315,True
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00007,BTCUSDT_SWAP_OKX.GLOBAL,4h,down,2023-03-13T11:59:00+08:00,2023-03-13T19:59:00+08:00,428,430,3,0.3333333333333333,22234.0,22166.3,0.0030541858587134207,0.07107931690632752,-0.017264393624638608,downtrend_2atr;downtrend_3atr,downtrend_2atr;downtrend_3atr,,True,False,False,1,0.0030541858587134207,-0.0026599920155382373,3,2023-03,2023Q1,0.0030541858587134207,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00008,BTCUSDT_SWAP_OKX.GLOBAL,4h,down,2023-03-14T23:59:00+08:00,2023-03-16T11:59:00+08:00,437,446,10,1.5,25913.2,24266.7,0.06785018152447586,0.12477808885127084,-0.0593880788259592,downtrend_2atr;run_length,downtrend_2atr,,True,False,True,5,0.06785018152447586,-0.009202207241811644,10,2023-03,2023Q1,0.06785018152447586,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00009,BTCUSDT_SWAP_OKX.GLOBAL,4h,down,2023-03-22T23:59:00+08:00,2023-03-25T11:59:00+08:00,485,500,16,2.5,28593.2,27578.6,0.036789394675581955,0.09092296481127504,-0.008251506186028212,downtrend_2atr,downtrend_2atr,,True,False,False,3,0.04570373214840817,-0.045469355781941445,16,2023-03,2023Q1,0.036789394675581955,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00150,BTCUSDT_SWAP_OKX.GLOBAL,4h,up,2023-03-25T15:59:00+08:00,2023-04-14T15:59:00+08:00,501,621,121,20.0,27483.0,30753.2,0.11898992104209882,0.15651857511916445,-0.044744023578212055,run_length;trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;uptrend_2atr;uptrend_3atr;uptrend_5atr,uptrend_2atr;uptrend_3atr;uptrend_5atr,trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60,True,True,True,6,0.11898992104209882,-0.038700287450423865,121,2023-03,2023Q1,0.11898992104209882,True
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00010,BTCUSDT_SWAP_OKX.GLOBAL,4h,down,2023-03-27T07:59:00+08:00,2023-03-28T19:59:00+08:00,511,520,10,1.5,27964.5,27051.1,0.033765724868859426,0.06047850373724395,-0.008558493081234797,downtrend_2atr,downtrend_2atr,,True,False,False,2,0.03953771063421674,-0.008596003291966747,10,2023-03,2023Q1,0.033765724868859426,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00011,BTCUSDT_SWAP_OKX.GLOBAL,4h,down,2023-03-30T11:59:00+08:00,2023-04-08T15:59:00+08:00,530,585,56,9.166666666666666,28489.1,28087.6,0.014294564149304412,0.049322283609576356,-0.022672384219554087,downtrend_2atr;run_length,downtrend_2atr,,True,False,True,4,0.026737833006573508,-0.02905264782138839,56,2023-03,2023Q1,0.014294564149304412,True
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00012,BTCUSDT_SWAP_OKX.GLOBAL,4h,down,2023-04-11T23:59:00+08:00,2023-04-25T19:59:00+08:00,605,688,84,13.833333333333334,30195.2,27386.0,0.10257795954137161,0.13944150943396227,-0.050005348502104696,downtrend_2atr;downtrend_3atr;downtrend_5atr;run_length;trend_efficiency_20_ge_0.45,downtrend_2atr;downtrend_3atr;downtrend_5atr,trend_efficiency_20_ge_0.45,True,True,True,6,0.1054519893976893,-0.05731426052868982,84,2023-04,2023Q2,0.10257795954137161,True
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00151,BTCUSDT_SWAP_OKX.GLOBAL,4h,up,2023-04-17T23:59:00+08:00,2023-04-18T19:59:00+08:00,641,646,6,0.8333333333333334,29364.7,30380.5,0.034592555006521364,0.0488784152400672,-0.023773442262308264,uptrend_2atr;uptrend_3atr,uptrend_2atr;uptrend_3atr,,True,False,False,3,0.034592555006521364,-0.0015631012746595285,6,2023-04,2023Q2,0.034592555006521364,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00152,BTCUSDT_SWAP_OKX.GLOBAL,4h,up,2023-04-20T07:59:00+08:00,2023-04-28T07:59:00+08:00,655,703,49,8.0,27367.9,29479.2,0.0771451225706028,0.14694952846217646,-0.03171233452329192,run_length;uptrend_2atr;uptrend_3atr;uptrend_5atr,uptrend_2atr;uptrend_3atr;uptrend_5atr,,True,False,True,6,0.09069384205583919,-0.07168617248674547,49,2023-04,2023Q2,0.0771451225706028,True
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00013,BTCUSDT_SWAP_OKX.GLOBAL,4h,down,2023-04-26T23:59:00+08:00,2023-05-14T07:59:00+08:00,695,799,105,17.333333333333332,29850.0,26768.2,0.11512914577745237,0.17992118047457728,-0.0490480923618013,downtrend_2atr;downtrend_3atr;downtrend_5atr;run_length;trend_efficiency_20_ge_0.45,downtrend_2atr;downtrend_3atr;downtrend_5atr,trend_efficiency_20_ge_0.45,True,True,True,7,0.13460135011859142,-0.06367833328585792,105,2023-04,2023Q2,0.11512914577745237,True
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00153,BTCUSDT_SWAP_OKX.GLOBAL,4h,up,2023-05-02T03:59:00+08:00,2023-05-05T11:59:00+08:00,726,746,21,3.3333333333333335,27846.6,29204.1,0.04874921893516615,0.0759410484583396,-0.05116603104149153,run_length;uptrend_2atr,uptrend_2atr,,True,False,True,4,0.04874921893516615,-0.013279897725395617,21,2023-05,2023Q2,0.04874921893516615,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00154,BTCUSDT_SWAP_OKX.GLOBAL,4h,up,2023-05-12T15:59:00+08:00,2023-05-16T03:59:00+08:00,789,810,22,3.5,26308.8,27420.8,0.04226722617527212,0.0667495286748161,-0.03644407954752782,trend_efficiency_20_ge_0.45;uptrend_2atr,uptrend_2atr,trend_efficiency_20_ge_0.45,True,True,False,3,0.04226722617527212,-0.007738855440004855,22,2023-05,2023Q2,0.04226722617527212,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00014,BTCUSDT_SWAP_OKX.GLOBAL,4h,down,2023-05-15T15:59:00+08:00,2023-05-22T07:59:00+08:00,807,847,41,6.666666666666667,27409.2,26540.7,0.03272332681504264,0.07614085646194124,-0.023363703416010795,downtrend_2atr;downtrend_3atr;downtrend_5atr;run_length,downtrend_2atr;downtrend_3atr;downtrend_5atr,,True,False,True,4,0.03272332681504264,-0.028580064926167825,41,2023-05,2023Q2,0.03272332681504264,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00155,BTCUSDT_SWAP_OKX.GLOBAL,4h,up,2023-05-17T19:59:00+08:00,2023-05-18T03:59:00+08:00,820,822,3,0.3333333333333333,26642.6,27380.5,0.027696245861890345,0.04344170613979115,-0.004158753274830507,uptrend_2atr,uptrend_2atr,,True,False,False,2,0.027696245861890345,0.0,3,2023-05,2023Q2,0.027696245861890345,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00156,BTCUSDT_SWAP_OKX.GLOBAL,4h,up,2023-05-20T15:59:00+08:00,2023-05-21T07:59:00+08:00,837,841,5,0.6666666666666666,26859.1,27104.3,0.009129121973558307,0.013946856000387253,-0.00783347170977422,run_length,,,False,False,True,4,0.009129121973558307,0.0,5,2023-05,2023Q2,0.009129121973558307,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00157,BTCUSDT_SWAP_OKX.GLOBAL,4h,up,2023-05-22T07:59:00+08:00,2023-05-23T19:59:00+08:00,847,856,10,1.5,26540.7,26866.6,0.012279254126680739,0.030492790318265905,-0.009069090114428024,uptrend_2atr,uptrend_2atr,,True,False,False,2,0.0125957491701425,-0.005482146288530387,10,2023-05,2023Q2,0.012279254126680739,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00015,BTCUSDT_SWAP_OKX.GLOBAL,4h,down,2023-05-23T19:59:00+08:00,2023-05-24T23:59:00+08:00,856,863,8,1.1666666666666667,26866.6,26333.3,0.0202519243695245,0.04601979396214073,-0.01767458866544791,downtrend_2atr,downtrend_2atr,,True,False,False,3,0.0202519243695245,-0.0049775934224658425,8,2023-05,2023Q2,0.0202519243695245,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00158,BTCUSDT_SWAP_OKX.GLOBAL,4h,up,2023-05-24T23:59:00+08:00,2023-05-30T19:59:00+08:00,863,898,36,5.833333333333333,26333.3,28033.0,0.06454565132360934,0.07172287559857682,-0.024634208397732227,run_length;trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;uptrend_2atr;uptrend_3atr;uptrend_5atr,uptrend_2atr;uptrend_3atr;uptrend_5atr,trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60,True,True,True,4,0.06454565132360934,-0.012117736857894856,36,2023-05,2023Q2,0.06454565132360934,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00016,BTCUSDT_SWAP_OKX.GLOBAL,4h,down,2023-05-29T11:59:00+08:00,2023-06-15T15:59:00+08:00,890,993,104,17.166666666666668,27958.5,24981.7,0.11915922455237227,0.1555725474797991,-0.00933668769045426,downtrend_2atr;downtrend_3atr;downtrend_5atr;run_length;trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60,downtrend_2atr;downtrend_3atr;downtrend_5atr,trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60,True,True,True,6,0.11915922455237227,-0.06407913874371052,104,2023-05,2023Q2,0.11915922455237227,True
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00159,BTCUSDT_SWAP_OKX.GLOBAL,4h,up,2023-06-06T03:59:00+08:00,2023-06-07T07:59:00+08:00,936,943,8,1.1666666666666667,25632.9,27232.8,0.06241587959224271,0.06737825216811211,-0.010646473867568673,uptrend_2atr;uptrend_3atr;uptrend_5atr,uptrend_2atr;uptrend_3atr;uptrend_5atr,,True,False,False,3,0.06241587959224271,-0.0014902722672816004,8,2023-06,2023Q2,0.06241587959224271,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00160,BTCUSDT_SWAP_OKX.GLOBAL,4h,up,2023-06-10T15:59:00+08:00,2023-06-24T19:59:00+08:00,963,1048,86,14.166666666666666,25646.8,30728.0,0.1981221828844144,0.27834661634199986,-0.05662694761139786,run_length;trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;trend_efficiency_20_ge_0.75;trend_efficiency_55_ge_0.45;uptrend_2atr;uptrend_3atr;uptrend_5atr,uptrend_2atr;uptrend_3atr;uptrend_5atr,trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;trend_efficiency_20_ge_0.75;trend_efficiency_55_ge_0.45,True,True,True,9,0.24589032549869771,-0.053694807929254296,86,2023-06,2023Q2,0.1981221828844144,True
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00017,BTCUSDT_SWAP_OKX.GLOBAL,4h,down,2023-06-22T11:59:00+08:00,2023-06-23T11:59:00+08:00,1034,1040,7,1.0,30299.8,29650.0,0.021915682967959427,0.06974198923895991,-0.022303249330450803,downtrend_2atr,downtrend_2atr,,True,False,False,3,0.021915682967959427,-0.012196379927095657,7,2023-06,2023Q2,0.021915682967959427,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00018,BTCUSDT_SWAP_OKX.GLOBAL,4h,down,2023-06-23T23:59:00+08:00,2023-06-27T19:59:00+08:00,1043,1066,24,3.8333333333333335,31953.1,30725.8,0.03994363043435811,0.08485124211055228,-0.025389272696771492,downtrend_2atr;run_length;trend_efficiency_20_ge_0.45,downtrend_2atr,trend_efficiency_20_ge_0.45,True,True,True,4,0.05630082644628098,-0.01635719601192287,24,2023-06,2023Q2,0.03994363043435811,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00161,BTCUSDT_SWAP_OKX.GLOBAL,4h,up,2023-06-27T03:59:00+08:00,2023-06-28T03:59:00+08:00,1062,1068,7,1.0,30250.0,30654.7,0.013378512396694298,0.05785123966942152,-0.02631735537190083,run_length;uptrend_2atr;uptrend_3atr,uptrend_2atr;uptrend_3atr,,True,False,True,4,0.015728925619834744,-0.007623140495867764,7,2023-06,2023Q2,0.013378512396694298,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00162,BTCUSDT_SWAP_OKX.GLOBAL,4h,up,2023-06-29T07:59:00+08:00,2023-06-30T11:59:00+08:00,1075,1082,8,1.1666666666666667,30081.9,30738.5,0.021827078741701866,0.06980942028262849,-0.02587270085998572,uptrend_3atr,uptrend_3atr,,True,False,False,3,0.021827078741701866,-0.0069809420282627155,8,2023-06,2023Q2,0.021827078741701866,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00163,BTCUSDT_SWAP_OKX.GLOBAL,4h,up,2023-06-30T23:59:00+08:00,2023-07-03T07:59:00+08:00,1085,1099,15,2.3333333333333335,30066.5,31176.5,0.03691816473483778,0.06772986546488613,-0.010420235145427559,run_length;uptrend_2atr;uptrend_3atr,uptrend_2atr;uptrend_3atr,,True,False,True,4,0.03691816473483778,-0.008554371143964179,15,2023-06,2023Q2,0.03691816473483778,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00019,BTCUSDT_SWAP_OKX.GLOBAL,4h,down,2023-07-03T07:59:00+08:00,2023-07-09T23:59:00+08:00,1099,1139,41,6.666666666666667,31176.5,29200.0,0.06768835616438351,0.0814059161417433,-0.025734374999999976,downtrend_2atr;downtrend_3atr,downtrend_2atr;downtrend_3atr,,True,False,False,3,0.06768835616438351,-0.020541179410385246,41,2023-07,2023Q3,0.06768835616438351,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00164,BTCUSDT_SWAP_OKX.GLOBAL,4h,up,2023-07-03T15:59:00+08:00,2023-07-04T03:59:00+08:00,1101,1104,4,0.5,30673.5,31261.4,0.019166381404143618,0.03835558381012927,-0.012130992550572928,uptrend_2atr,uptrend_2atr,,True,False,False,2,0.019166381404143618,-0.0014018615417217273,4,2023-07,2023Q3,0.019166381404143618,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00165,BTCUSDT_SWAP_OKX.GLOBAL,4h,up,2023-07-05T19:59:00+08:00,2023-07-06T19:59:00+08:00,1114,1120,7,1.0,30411.2,30877.1,0.015320013679170685,0.048689298679433834,-0.013521334245278127,uptrend_2atr;uptrend_3atr,uptrend_2atr;uptrend_3atr,,True,False,False,2,0.015320013679170685,-0.001506024096385561,7,2023-07,2023Q3,0.015320013679170685,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00166,BTCUSDT_SWAP_OKX.GLOBAL,4h,up,2023-07-09T23:59:00+08:00,2023-07-11T11:59:00+08:00,1139,1148,10,1.5,29200.0,30477.6,0.04375342465753418,0.09622602739726016,-0.01268493150684935,uptrend_2atr;uptrend_3atr;uptrend_5atr,uptrend_2atr;uptrend_3atr;uptrend_5atr,,True,False,False,3,0.05589041095890401,-0.014386986301369697,10,2023-07,2023Q3,0.04375342465753418,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00167,BTCUSDT_SWAP_OKX.GLOBAL,4h,up,2023-07-13T11:59:00+08:00,2023-07-14T03:59:00+08:00,1160,1164,5,0.6666666666666666,30304.7,31367.6,0.03507376743541424,0.07072500305233187,-0.04965236415473506,run_length,,,False,False,True,4,0.03507376743541424,0.0,5,2023-07,2023Q3,0.03507376743541424,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00020,BTCUSDT_SWAP_OKX.GLOBAL,4h,down,2023-07-14T03:59:00+08:00,2023-07-19T03:59:00+08:00,1164,1194,31,5.0,31367.6,29978.3,0.046343521814112165,0.11254717248815349,-0.016217809795921023,downtrend_2atr;trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;trend_efficiency_20_ge_0.75,downtrend_2atr,trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;trend_efficiency_20_ge_0.75,True,True,False,3,0.06976331764545396,-0.03041964199055447,31,2023-07,2023Q3,0.046343521814112165,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00168,BTCUSDT_SWAP_OKX.GLOBAL,4h,up,2023-07-17T19:59:00+08:00,2023-07-17T23:59:00+08:00,1186,1187,2,0.16666666666666666,29322.0,30180.2,0.029268126321533305,0.08531819111929617,-0.02222563263078914,uptrend_2atr;uptrend_3atr,uptrend_2atr;uptrend_3atr,,True,False,False,1,0.029268126321533305,0.0,2,2023-07,2023Q3,0.029268126321533305,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00169,BTCUSDT_SWAP_OKX.GLOBAL,4h,up,2023-07-21T15:59:00+08:00,2023-07-22T15:59:00+08:00,1209,1215,7,1.0,29769.9,29946.4,0.005928807285210835,0.030053846334720635,-0.020262076795689588,run_length,,,False,False,True,6,0.005928807285210835,0.0,7,2023-07,2023Q3,0.005928807285210835,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00021,BTCUSDT_SWAP_OKX.GLOBAL,4h,down,2023-07-22T11:59:00+08:00,2023-07-25T03:59:00+08:00,1214,1230,17,2.6666666666666665,29906.7,29122.0,0.02694526474830017,0.0605212765957448,-0.019452459016393364,downtrend_2atr;downtrend_3atr,downtrend_2atr;downtrend_3atr,,True,False,False,2,0.027725181186189607,-0.009854612347940717,17,2023-07,2023Q3,0.02694526474830017,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00170,BTCUSDT_SWAP_OKX.GLOBAL,4h,up,2023-07-25T19:59:00+08:00,2023-07-26T11:59:00+08:00,1234,1238,5,0.6666666666666666,29134.1,29246.8,0.0038683192547563916,0.02156236163121572,-0.029813860733642006,run_length,,,False,False,True,4,0.0038683192547563916,0.0,5,2023-07,2023Q3,0.0038683192547563916,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00171,BTCUSDT_SWAP_OKX.GLOBAL,4h,up,2023-07-28T11:59:00+08:00,2023-07-28T23:59:00+08:00,1250,1253,4,0.5,29256.4,29393.0,0.0046690638629496295,0.025416660969907356,-0.005345838859189822,uptrend_2atr,uptrend_2atr,,True,False,False,2,0.0046690638629496295,-0.003910255533831952,4,2023-07,2023Q3,0.0046690638629496295,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00022,BTCUSDT_SWAP_OKX.GLOBAL,4h,down,2023-08-01T15:59:00+08:00,2023-08-25T23:59:00+08:00,1275,1421,147,24.333333333333332,28929.4,25933.6,0.11551809235894761,0.1763218138420941,-0.043061472915398635,downtrend_2atr;downtrend_3atr;downtrend_5atr;run_length;trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;trend_efficiency_20_ge_0.75;trend_efficiency_55_ge_0.45;trend_efficiency_55_ge_0.60,downtrend_2atr;downtrend_3atr;downtrend_5atr,trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;trend_efficiency_20_ge_0.75;trend_efficiency_55_ge_0.45;trend_efficiency_55_ge_0.60,True,True,True,8,0.12206871407405107,-0.03551847933226693,147,2023-08,2023Q3,0.11551809235894761,True
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00172,BTCUSDT_SWAP_OKX.GLOBAL,4h,up,2023-08-05T19:59:00+08:00,2023-08-09T07:59:00+08:00,1300,1321,22,3.5,29055.0,29772.7,0.024701428325589525,0.04048184477714689,-0.02002409223885726,trend_efficiency_20_ge_0.45;uptrend_2atr;uptrend_3atr,uptrend_2atr;uptrend_3atr,trend_efficiency_20_ge_0.45,True,True,False,3,0.02821201170194465,-0.010215109275511947,22,2023-08,2023Q3,0.024701428325589525,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00173,BTCUSDT_SWAP_OKX.GLOBAL,4h,up,2023-08-14T11:59:00+08:00,2023-08-15T03:59:00+08:00,1352,1356,5,0.6666666666666666,29396.7,29356.5,-0.0013675004337221353,0.010229039313936594,-0.010103174846156193,uptrend_2atr;uptrend_3atr,uptrend_2atr;uptrend_3atr,,True,False,False,1,0.0071776764058550935,-0.008545176839577229,5,2023-08,2023Q3,0.0013675004337221353,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00174,BTCUSDT_SWAP_OKX.GLOBAL,4h,up,2023-08-18T23:59:00+08:00,2023-08-30T15:59:00+08:00,1379,1449,71,11.666666666666666,26000.9,27439.9,0.0553442380840663,0.0798549280986427,-0.019718548204100683,run_length;trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;uptrend_2atr;uptrend_3atr;uptrend_5atr,uptrend_2atr;uptrend_3atr;uptrend_5atr,trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60,True,True,True,4,0.07030525866412307,-0.02659138722121157,71,2023-08,2023Q3,0.0553442380840663,True
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00023,BTCUSDT_SWAP_OKX.GLOBAL,4h,down,2023-08-27T23:59:00+08:00,2023-08-28T19:59:00+08:00,1433,1438,6,0.8333333333333334,26126.0,26006.1,0.004610456777448535,0.01011038295733524,-0.0028244274809160475,downtrend_2atr;run_length,downtrend_2atr,,True,False,True,4,0.00734126066102192,-0.002730803883573385,6,2023-08,2023Q3,0.004610456777448535,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00024,BTCUSDT_SWAP_OKX.GLOBAL,4h,down,2023-08-30T03:59:00+08:00,2023-09-12T03:59:00+08:00,1446,1524,79,13.0,27828.9,25021.5,0.1121995084227565,0.128229141328144,-0.008843474420526243,downtrend_2atr;downtrend_3atr;downtrend_5atr;run_length;trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60,downtrend_2atr;downtrend_3atr;downtrend_5atr,trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60,True,True,True,4,0.1121995084227565,-0.0277272397836954,79,2023-08,2023Q3,0.1121995084227565,True
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00175,BTCUSDT_SWAP_OKX.GLOBAL,4h,up,2023-09-02T03:59:00+08:00,2023-09-08T07:59:00+08:00,1464,1501,38,6.166666666666667,25650.9,26256.0,0.023589815562027105,0.030708474166598387,-0.012381631833580986,uptrend_2atr;uptrend_3atr,uptrend_2atr;uptrend_3atr,,True,False,False,3,0.023589815562027105,-0.01639318698369263,38,2023-09,2023Q3,0.023589815562027105,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00176,BTCUSDT_SWAP_OKX.GLOBAL,4h,up,2023-09-11T03:59:00+08:00,2023-09-11T07:59:00+08:00,1518,1519,2,0.16666666666666666,25802.8,25838.2,0.00137194413009456,0.009072658781217546,-0.009107538716728425,uptrend_2atr,uptrend_2atr,,True,False,False,1,0.00137194413009456,0.0,2,2023-09,2023Q3,0.00137194413009456,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00177,BTCUSDT_SWAP_OKX.GLOBAL,4h,up,2023-09-11T23:59:00+08:00,2023-12-09T07:59:00+08:00,1523,2053,531,88.33333333333333,25111.9,44182.8,0.7594367610575066,0.8138372644045253,-0.017756521808385717,run_length;trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;trend_efficiency_20_ge_0.75;trend_efficiency_55_ge_0.45;trend_efficiency_55_ge_0.60;uptrend_2atr;uptrend_3atr;uptrend_5atr,uptrend_2atr;uptrend_3atr;uptrend_5atr,trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;trend_efficiency_20_ge_0.75;trend_efficiency_55_ge_0.45;trend_efficiency_55_ge_0.60,True,True,True,7,0.7594367610575066,-0.08450575225291579,531,2023-09,2023Q3,0.7594367610575066,True
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00025,BTCUSDT_SWAP_OKX.GLOBAL,4h,down,2023-09-18T19:59:00+08:00,2023-09-25T19:59:00+08:00,1564,1606,43,7.0,27197.6,26072.5,0.04315274714737738,0.046278842528832964,-0.01046381325222312,downtrend_2atr;downtrend_3atr;downtrend_5atr;run_length;trend_efficiency_20_ge_0.45,downtrend_2atr;downtrend_3atr;downtrend_5atr,trend_efficiency_20_ge_0.45,True,True,True,4,0.04315274714737738,-0.02466270613815824,43,2023-09,2023Q3,0.04315274714737738,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00026,BTCUSDT_SWAP_OKX.GLOBAL,4h,down,2023-09-27T19:59:00+08:00,2023-09-28T03:59:00+08:00,1618,1620,3,0.3333333333333333,26766.1,26270.7,0.018857510458419435,0.02525002968563861,-0.0030319396591862446,downtrend_2atr;downtrend_3atr,downtrend_2atr;downtrend_3atr,,True,False,False,2,0.018857510458419435,0.0,3,2023-09,2023Q3,0.018857510458419435,False
TOM_BTCUSDT_SWAP_OKX_GLOBAL_4h_00027,BTCUSDT_SWAP_OKX.GLOBAL,4h,down,2023-10-02T15:59:00+08:00,2023-10-13T23:59:00+08:00,1647,1715,69,11.333333333333334,28312.0,26707.5,0.060076757465131525,0.06686764013188884,-0.010059546079154713,downtrend_2atr;downtrend_3atr;downtrend_5atr;run_length;trend_efficiency_20_ge_0.45,downtrend_2atr;downtrend_3atr;downtrend_5atr,trend_efficiency_20_ge_0.45,True,True,True,5,0.061292728915278705,-0.029349427941635753,69,2023-10,2023Q4,0.060076757465131525,True
