policy_name,weekday,signal_count,long_count,short_count,overlap_count,median_future_return_60m,mean_future_return_60m,positive_rate_60m,median_mfe_60m,median_mae_60m,median_future_return_120m,mean_future_return_120m,positive_rate_120m,median_mfe_120m,median_mae_120m,median_future_return_240m,mean_future_return_240m,positive_rate_240m,median_mfe_240m,median_mae_240m,median_future_return_480m,mean_future_return_480m,positive_rate_480m,median_mfe_480m,median_mae_480m
htf_1h_ema_15m_vwap_structure,2,227,102,125,2116,-0.000570045233459382,0.00014156662216528574,0.45374449339207046,0.003728816579646077,0.0047022235865715745,-0.0005784737125645867,0.00024785570136478705,0.44933920704845814,0.0060379552963381045,0.007121887863809406,-0.0009887660851813918,-0.0002362826895480137,0.43171806167400884,0.010029260246735117,0.00996886514896167,-0.0007456994809846851,0.0024676801469373523,0.4713656387665198,0.018440563808696186,0.01235562413487934
htf_1h_ema_15m_vwap_structure,3,270,90,180,2715,-0.0004956509088679395,-0.00037895707832148626,0.45925925925925926,0.002339700182450888,0.0031056900969562706,-0.0009012571574666395,4.19752334501862e-05,0.4444444444444444,0.004278686856352132,0.0054054547265249275,-0.0013761599684722903,0.0008771025325194458,0.43703703703703706,0.009030274608812783,0.009310795505998393,-0.0019906600418793108,0.003568486374660535,0.46296296296296297,0.01424099234377385,0.016531872684382165
htf_1h_ema_15m_vwap_structure,4,221,58,163,2343,-0.0006553503493950119,-0.0005002644509722815,0.4434389140271493,0.004689139411200749,0.005943703198488137,-0.0006478781988986659,-0.0008988403177141486,0.4434389140271493,0.0071015212730569655,0.008951788226267077,-0.0018272880641080347,-0.0009702806668911612,0.40271493212669685,0.011530486471680756,0.011263336451865946,-0.004079639560863768,-0.003944499437049344,0.38009049773755654,0.016774869142388793,0.01527277676360328
htf_1h_ema_15m_vwap_structure,5,168,56,112,1364,-0.0008481629383554345,-0.0006959130344530393,0.42857142857142855,0.0018634066980532937,0.0033812272601720372,-0.0012626797867998363,-0.0003975757948043479,0.39880952380952384,0.0029446444487293277,0.0051105267385921915,-0.002076642496989134,-0.0001525108694053842,0.39285714285714285,0.004963080427510813,0.00921923425368737,-0.004478680259258239,-0.00043418410172889,0.3273809523809524,0.006603284043925184,0.013399895373053028
htf_1h_ema_15m_vwap_structure,6,244,88,156,2280,-0.0002486372532536363,-0.00021964201527709774,0.4426229508196721,0.0024693661928649746,0.0032733509367929847,-0.000499590702045305,-0.00044013740357164177,0.4426229508196721,0.003595523905228104,0.005340204549213079,-0.0005254564057051159,-0.00027772097102522194,0.45081967213114754,0.005769050991597302,0.009094211375454853,0.0010141742330086467,0.0014661023228480807,0.5819672131147541,0.010709205261177468,0.01072485618161284
htf_1h_ema_regime_only,0,438,142,296,5681,-0.00019340135993056728,-0.0008480987850419458,0.4726027397260274,0.003772298394781992,0.004373111456271062,-0.0005333974836933542,-0.0013772988571804806,0.45662100456621,0.006490411579111011,0.007573851990189062,-0.0009938400821952187,-0.0024631377369748867,0.4497716894977169,0.010314498856704213,0.01282775691158805,-0.003097927178625781,-0.00426129885612651,0.4246575342465753,0.013648576449664551,0.01712202302588084
htf_1h_ema_regime_only,1,391,133,258,4386,-0.00035216358385320445,-0.00034094198674021974,0.4564102564102564,0.0034470171579704667,0.003698845871345169,-0.00043933309907484563,-0.000510203247580194,0.46923076923076923,0.006012659037031298,0.00544896799147726,-0.00034846305438995806,-6.337767540548346e-07,0.47692307692307695,0.009586050795140966,0.008993828716813423,-8.111641747776677e-05,4.322297683312666e-05,0.49743589743589745,0.014363921921392797,0.013394807571746437
htf_1h_ema_regime_only,2,417,191,226,5495,0.00010005296921899998,0.0003348327500600996,0.5083932853717026,0.0036386684303351124,0.0036552661010299525,0.00026841733227378484,0.0006881582592402604,0.5203836930455635,0.006336737146274585,0.005532943552485681,0.0,0.0010537041883250302,0.4988009592326139,0.010554787152297518,0.008071200912193599,0.0002576613770013392,0.0034536542263276723,0.5107913669064749,0.01857182948136482,0.012663274211112241
htf_1h_ema_regime_only,3,436,176,260,5711,-0.0001053280985727767,0.00010056959807030342,0.48853211009174313,0.002985949477432359,0.003126174677906546,-0.00026768048813341494,0.00020158898113408554,0.481651376146789,0.004880510440835262,0.005375091749040828,-0.0007140399951702792,0.0008697227485775345,0.4724770642201835,0.00941708212357073,0.00958165044109821,-0.001261711380352859,0.0022498133417886484,0.47706422018348627,0.014682401363045328,0.015595800717097541
htf_1h_ema_regime_only,4,434,137,297,5572,-0.0002947636562818934,-0.0007506643856126235,0.46774193548387094,0.003844360926374746,0.0042920421502373185,-0.0009203128419494888,-0.0013907431832065492,0.43317972350230416,0.006000974715127061,0.007339506946169638,-0.001817211585337708,-0.0026762538517048446,0.39631336405529954,0.008510555299980682,0.011042922499959196,-0.0043776789096429125,-0.006462590187068514,0.35944700460829493,0.01191143084789903,0.015547898915626579
htf_1h_ema_regime_only,5,321,102,219,3775,-0.0002753501483302445,-0.0004587926511852416,0.45482866043613707,0.0020564198722976545,0.002932619231076794,-0.0006462060696655891,-0.00027586962017859217,0.42990654205607476,0.0031979062618565646,0.0046429901968961795,-0.0010451337146529793,-0.0003351683136086208,0.411214953271028,0.004777750297906724,0.007524394499055287,-0.0018333704611273038,0.00020351039912473468,0.40498442367601245,0.006898313016481694,0.010664967305774153
htf_1h_ema_regime_only,6,410,143,267,5156,-0.00019123591088854308,-9.439280837456814e-05,0.4634146341463415,0.0024693661928649746,0.0027276988382470835,2.130512665543538e-05,-3.221985921938669e-05,0.5048780487804878,0.003972493856493897,0.004487198314790608,8.883194518949367e-05,0.0003530266400488932,0.5146341463414634,0.005904648058239981,0.007632612988150267,0.0017401704031337895,0.0018510870309261548,0.624390243902439,0.010608180797523903,0.009481495647430671
