policy_name,horizon_minutes,stop_atr,tp_atr,signal_count,expectancy_r,median_r,stop_first_rate,tp_first_rate,horizon_exit_rate
htf_1h_15m_structure_with_vol_cap,120,2.5,2.0,1049,-0.05337725902411173,-0.04211554109031565,0.20972354623450906,0.2430886558627264,0.5471877979027645
htf_1h_15m_structure_with_vol_cap,120,2.5,3.0,1049,-0.04151767562112077,-0.07409657818997258,0.2202097235462345,0.16587225929456625,0.6139180171591992
htf_1h_15m_structure_with_vol_cap,120,2.5,4.0,1049,-0.04160514835796643,-0.08674506146107419,0.23069590085795996,0.11820781696854146,0.6510962821734986
htf_1h_15m_structure_with_vol_cap,120,2.5,5.0,1049,-0.03567545652866087,-0.09016428172486804,0.23355576739752146,0.08293612964728313,0.6835081029551954
htf_1h_15m_structure_with_vol_cap,120,2.5,6.0,1049,-0.04399356947576259,-0.09487041848282325,0.23736892278360344,0.058150619637750235,0.7044804575786463
htf_1h_15m_structure_with_vol_cap,120,3.0,2.0,1049,-0.04755838868711779,-0.021212121212100286,0.15824594852240229,0.24976167778836988,0.5919923736892279
htf_1h_15m_structure_with_vol_cap,120,3.0,3.0,1049,-0.0385543516790876,-0.049026045086452016,0.16587225929456625,0.16873212583412775,0.665395614871306
htf_1h_15m_structure_with_vol_cap,120,3.0,4.0,1049,-0.03858293728762517,-0.06316081997038318,0.1754051477597712,0.12106768350810296,0.7035271687321258
htf_1h_15m_structure_with_vol_cap,120,3.0,5.0,1049,-0.03289059836550812,-0.0658017507385051,0.1773117254528122,0.08579599618684461,0.7368922783603432
htf_1h_15m_structure_with_vol_cap,120,3.0,6.0,1049,-0.038757110883710984,-0.07076017456612008,0.1801715919923737,0.06005719733079123,0.7597712106768351
htf_1h_15m_structure_with_vol_cap,120,4.0,2.0,1049,-0.03597336892565446,-0.006828838468079208,0.09914204003813155,0.2554814108674929,0.6453765490943756
htf_1h_15m_structure_with_vol_cap,120,4.0,3.0,1049,-0.02585782565411059,-0.026322213181447278,0.10390848427073403,0.17635843660629172,0.7197330791229742
htf_1h_15m_structure_with_vol_cap,120,4.0,4.0,1049,-0.021430696832951547,-0.03711180830263902,0.10772163965681601,0.12869399428026693,0.763584366062917
htf_1h_15m_structure_with_vol_cap,120,4.0,5.0,1049,-0.017876409276254144,-0.039157706093187215,0.11058150619637751,0.09246901811248809,0.7969494756911344
htf_1h_15m_structure_with_vol_cap,120,4.0,6.0,1049,-0.02348500204629367,-0.04444874212316262,0.1124880838894185,0.06387035271687322,0.8236415633937083
htf_1h_15m_structure_strict_vol_cap,120,1.5,2.0,683,-0.09293965800515701,-0.19983481513871879,0.39824304538799415,0.21376281112737922,0.38799414348462663
htf_1h_15m_structure_strict_vol_cap,120,1.5,3.0,683,-0.0976288259392481,-0.3324043756379873,0.42752562225475843,0.14494875549048317,0.42752562225475843
htf_1h_15m_structure_strict_vol_cap,120,1.5,4.0,683,-0.08700213931197524,-0.4056205842033161,0.4407027818448023,0.10834553440702782,0.45095168374816985
htf_1h_15m_structure_strict_vol_cap,120,1.5,5.0,683,-0.05619239518011266,-0.4056205842033161,0.4407027818448023,0.08199121522693997,0.4773060029282577
htf_1h_15m_structure_strict_vol_cap,120,1.5,6.0,683,-0.07420897472250579,-0.4140219541008297,0.4465592972181552,0.05417276720351391,0.4992679355783309
htf_1h_15m_structure_strict_vol_cap,120,2.0,2.0,683,-0.08064251427707764,-0.0973894566427199,0.30600292825768666,0.2342606149341142,0.45973645680819913
htf_1h_15m_structure_strict_vol_cap,120,2.0,3.0,683,-0.073260954903413,-0.12951281329202521,0.3279648609077599,0.16544655929721816,0.5065885797950219
htf_1h_15m_structure_strict_vol_cap,120,2.0,4.0,683,-0.08033429192946191,-0.15360594168038072,0.3440702781844802,0.1171303074670571,0.5387994143484627
htf_1h_15m_structure_strict_vol_cap,120,2.0,5.0,683,-0.060194870936455536,-0.16396797624727844,0.3440702781844802,0.08638360175695461,0.5695461200585652
