,A1_4h,A1_1d,A2_4h,A2_1d,A3_1d,B1_4h,B1_1d,B2_4h,B2_1d,C1_4h,C1_1d,C2_4h,C2_1d,C3_4h,C3_1d
2025-09-19 00:00:00+00:00,-48.607431616261835,-32.48724351142799,-10.636882915274867,307.0719604480531,326.5488475980252,461.96209199349266,492.9407022115389,148.77764802860176,426.728774987536,-125.97260687965124,-266.79935696001337,496.83958339094437,466.1126097193761,341.54155690677925,341.5415569067793
2025-09-20 00:00:00+00:00,-1508.5031124584732,-1269.3756959935058,-1419.219362798235,-2076.770573542203,-2033.3642923401185,-2480.3498021178525,-2557.922357974711,-1935.313729364119,-2447.559369070575,-1601.3907539281647,-1866.8149020867077,-2607.128586221861,-2558.463435224151,-2204.542758776174,-2204.542758776174
2025-09-21 00:00:00+00:00,-11.48759104594528,173.015784640089,185.80473051338979,109.15530028441765,99.83256078877798,104.51776768657999,129.09200166525346,115.25624880364646,126.7114177763062,247.28270479571214,241.66235815074356,100.84275107348762,104.49074858190389,122.22573326965883,122.22573326965885
2025-09-22 00:00:00+00:00,-311.47028281931193,-526.4644644566583,-588.786336689604,-793.903464107603,-766.4518291301049,-924.2884097990017,-947.1621909894033,-432.3906529672419,-915.9062521215576,-232.27569303887458,-426.02622448122906,-972.542495164679,-958.1136117291106,-846.4866612358967,-846.4866612358966
2025-09-23 00:00:00+00:00,101.59003995813703,-2186.0592493822255,-977.1676931638599,-3197.282261223929,-3134.986321342487,-3802.3715672170883,-4021.1475217184156,-1443.9610669681338,-3819.4288463017383,-771.5284886635765,-238.99589789670824,-3960.709822921812,-3893.867060498384,-3383.2205294789487,-3383.220529478949
2025-09-24 00:00:00+00:00,684.3390287378138,62.03097822831001,693.4588339060375,-533.2108367906467,-708.7936653854057,-540.6319124361333,-936.1523226720312,541.3218127077912,-897.3714085053097,-351.7085193777135,-326.26624481843453,-876.3190262510971,-855.3137748550791,-795.4850217258647,-795.4850217258646
2025-09-25 00:00:00+00:00,-404.88876393375216,-39.047905635661486,-218.06793587757977,77.28332811453787,64.24210407105133,231.3990635846319,530.107528299041,-211.60529851676995,210.5606802395188,-180.11529929924973,-64.41851610957178,235.71089472626238,242.39930565959227,222.03012488448417,222.0301248844841
2025-09-26 00:00:00+00:00,2200.338310365548,661.5295421671344,3322.6274545503716,-1727.1226730417961,-3440.0641573048815,-451.176513002268,-4888.743656205326,3263.4052404565514,-4361.579864656178,-765.5553423226543,-835.7189727392937,-4487.326030253949,-4405.120327143546,-3817.154592596366,-3817.1545925963655
2025-09-27 00:00:00+00:00,-1408.284571546849,-1534.667658911963,-1803.8210795455122,397.2968366719794,2058.974292908564,232.11430312493582,2271.246994296918,-1770.7319895035089,2399.9479950139335,-1055.6565715900538,-1077.837434847158,2490.11939302298,2434.8640458247783,2103.036416525577,2103.036416525577
2025-09-28 00:00:00+00:00,180.10972960512314,194.42512167082808,249.5881745744535,-71.21331000670874,-284.0005432259427,-284.7355433159829,-287.28110482955765,244.7239264552776,-321.3741189814419,-17.850822806220705,-64.0825833271324,-341.7538001346778,-333.64137239060415,-290.8374721612029,-290.83747216120287
2025-09-29 00:00:00+00:00,-617.9277717262809,-1279.2560305384654,-1283.7379532441469,271.33796606405986,1476.9493924090866,-1515.5664397412654,2313.298325961646,-1438.2170644298985,1938.7148067141932,-90.84601970137624,-949.4329763076328,2008.7394719631873,1970.3775118738288,1681.2298702580097,1681.22987025801
2025-09-30 00:00:00+00:00,310.3194400081495,-503.74444179030445,0.0,-107.12811935460287,295.1705223290063,-375.42966394319103,959.3992664807527,-364.0329508206141,560.3089715277695,-2.985150122575284,-14.494024794450013,526.6244784231776,516.8178241288175,414.36433250450887,414.364332504509
2025-10-01 00:00:00+00:00,-864.3143808644834,605.9746968963603,0.0,-78.88948796620319,-756.2811720091756,663.5451719686938,-834.9849890930799,624.3183024359613,-878.4252176707844,31.16646599945318,49.05474283798445,-923.4383360592243,-900.8197556244908,-750.6556018030731,-750.6556018030732
2025-10-02 00:00:00+00:00,2348.5310139083804,-2212.79970002296,220.1428391760539,672.7271162058553,2699.4344899157595,-2825.345936447731,4227.775163609149,-1962.3445230601212,3540.7855112585203,722.6581990853541,666.7121946049896,3661.985519608191,3600.3605073822746,3119.0173651341206,3119.01736513412
2025-10-03 00:00:00+00:00,1709.0679493291095,-1110.3035406932918,1449.7175231194572,542.5346890854971,1717.7868827410834,-1506.3906192351105,2367.5430455780333,343.86995425209375,2178.9815868266573,1603.5317928712134,1680.9999822625748,2142.449826344796,2111.4910723689436,1932.6423817313434,1932.6423817313432
2025-10-04 00:00:00+00:00,-154.21768494060547,360.5885726272287,-141.47702945048735,-160.3372326667547,-289.57674060925933,-33.7588106096408,239.0892240709216,-137.36950526263757,-148.53864970127725,88.38532480804109,91.63222532298752,-209.85209703153868,-199.6910283398034,-192.61540378212902,-192.61540378212905
2025-10-05 00:00:00+00:00,-1107.545700382329,500.0206906999142,-787.5793820707576,-313.6077481667776,-903.4696355148526,-264.8091289025764,-889.5007438794205,-778.6040041349778,-1011.2586049893363,-387.0389127225554,-377.9194202215714,-1082.0732110025115,-1059.6701738851416,-942.9996380154951,-942.9996380154951
2025-10-06 00:00:00+00:00,156.00124916820738,58.36728993280484,249.45770552504723,80.98621907651957,185.9434687605119,258.01486708044376,537.0740254470313,248.94164020599237,325.5807083186222,-204.93539542337504,279.25248488606854,311.076292788774,311.6220130615827,281.62224344873175,281.62224344873164
2025-10-07 00:00:00+00:00,439.09373149148854,-751.2620350562163,1793.829519609381,556.4329411105595,2055.137063247538,495.2432770066272,2477.5067142486005,1779.0319861305657,2401.097727485827,1059.6819634353108,595.0257407238736,2634.6106898330145,2595.1922282570354,2148.72787873809,2148.72787873809
2025-10-08 00:00:00+00:00,-1967.7519663644478,-122.76396138976816,-2698.9114761543133,-811.8386097338974,-3075.911675341834,-1334.4668170368845,-4232.650219465953,-2838.1215298129646,-3819.133905250425,-2779.571428526347,-2907.159281964172,-4021.4488408703796,-3956.365806520367,-3389.351680568437,-3389.3516805684376
2025-10-09 00:00:00+00:00,-326.2836995179911,-155.05253660002575,631.1316995173595,369.98608129406927,1523.3332087309605,674.0973370388572,2183.3721916970035,1455.2664646799842,1939.6222497695671,785.4064567875265,763.9597873728985,2020.8203512248442,1977.7844492601735,1729.5094178197958,1729.509417819796
2025-10-10 00:00:00+00:00,-333.5475917511204,-40.52848936895879,-1019.491834760808,-302.195994373557,-1599.8498746545997,-805.6533127135556,-2141.4917178593996,-1891.4640600008645,-1981.7368766671166,-910.5990454709756,-891.8426452474413,-2037.5219100105248,-2001.238849366735,-1710.5537951607973,-1710.5537951607976
2025-10-11 00:00:00+00:00,6907.42735022421,-174.95607710895456,4324.199087681906,-2257.1749715011497,-8165.748449539864,-3151.0837856803773,-11215.624206520068,2426.87245075356,-10111.58284428841,2843.37751803249,-3621.715837013681,-10052.37653543247,-10583.651879915638,-9051.697215651626,-9051.697215651628
2025-10-12 00:00:00+00:00,1205.0466583823413,849.8273412183914,1292.4369438828494,47.59040348071837,-790.8900888679761,451.75079131849907,-1902.5301129739796,1173.2853038084074,-1583.4877734934116,1260.8787269327886,1424.5859628336543,-264.0762677589697,-231.4884267501838,-1402.055930710315,-1402.055930710315
2025-10-13 00:00:00+00:00,-3890.552145028588,-2866.577671263257,-4149.0417193594285,-1036.049603884692,2475.5948840277547,-3766.357446858289,5708.265599408382,-4110.436009617434,5280.540456951702,-4028.294097482643,-4454.912685683197,2723.291157757566,2402.538944724837,4593.798969941132,4593.798969941131
2025-10-14 00:00:00+00:00,0.0,-1432.3812217028212,-1506.9311685106945,-493.0556183415949,920.3428267523848,-1598.9451570626782,1700.5612755756665,-1473.7777062594232,1886.2709437472465,-1448.7798646047845,-1606.8181776661554,1957.1273369872883,1889.8280530911998,1664.5908144762263,1664.5908144762261
2025-10-15 00:00:00+00:00,0.0,1078.0703913146956,1552.2917184055736,432.6667732045052,-738.8616626916269,1230.4990379531132,-2237.2913611529243,1535.1355302323366,-1926.0175165863002,1505.6990558581533,1664.4177359306573,-2368.351773200166,-1605.2465246078223,-1704.5943676164252,-1704.5943676164259
2025-10-16 00:00:00+00:00,0.0,1295.866254425593,1822.968672675356,606.7457994332575,-941.7661461571704,1945.297591213485,-2582.576887033564,1796.5319284390343,-2320.5025326203527,1762.9810074363847,1928.004320720885,-1220.1695644283218,-1162.7920525011707,-2008.0358425889399,-2008.0358425889399
2025-10-17 00:00:00+00:00,-27.529749726278453,1026.5457130567938,1529.054354459892,365.21290957583966,-783.5577182208963,1652.3033799732752,-2282.335886326855,1506.4237869965448,-447.858647649713,1482.6270722426575,1634.4384644988284,-853.0714560055483,-686.69862985382,-1667.6427478384678,-1667.6427478384678
2025-10-18 00:00:00+00:00,1151.4042488559594,682.4942738026214,1015.1883131107991,476.53262151091405,-374.5020180387455,1055.1179768473526,-1558.9328300184839,997.4717081375843,27.337632872782933,978.4215138993683,1049.2567991434482,404.07711438317574,418.63006980013125,-1113.8471504048425,-1113.8471504048423
2025-10-19 00:00:00+00:00,-896.5239322316561,-605.6300359987954,-790.1043840863925,-122.25839425346399,488.7218612186897,-872.7176431659409,1042.330542160743,-780.0021396905738,283.8212870972284,-767.1124858569054,-861.5766939099117,101.34505288098188,83.15554823739683,866.8576894441875,866.8576894441876
2025-10-20 00:00:00+00:00,-782.1042673390345,-468.2835729464635,-848.7162797949176,-271.6710936838082,353.999681720871,-907.385903256194,1328.6732613884,-847.1774082577725,-5.1262855508090865,-826.8805537108015,-906.7714840068838,-518.7437521833228,-311.29166414538736,939.4852593785523,939.4852593785522
2025-10-21 00:00:00+00:00,-299.12259798169725,-978.1021694418987,-1406.7796636916562,-791.4819692892978,83.20831950841638,-1132.6931955726056,1666.9996964455927,-1085.9576200887088,-693.1025955954605,-1066.643035761381,-1128.938536803583,-1287.2053076459508,-1294.8968449022427,1213.5973224184418,1213.5973224184415
2025-10-22 00:00:00+00:00,-1492.0958627618857,938.3783104504573,0.0,604.8809979220678,-594.2331165700958,1489.023758314267,-2145.6501844853196,1400.6137992923245,407.30719374376923,1372.6284142146121,1480.8170574485346,-1592.2938386652313,888.4858928163333,-1564.8055303689332,-1564.805530368933
2025-10-23 00:00:00+00:00,-583.7603475863431,691.0026670363911,0.0,232.43136601285332,-523.1722078991828,955.1533451239912,-1148.3605399315052,867.5163460742383,-105.91327101726714,852.0663741527285,944.0430060767856,534.7483467062157,544.0158523744554,-971.1217590273553,-971.1217590273554
2025-10-24 00:00:00+00:00,222.37968468711534,-776.2210479218746,0.0,-129.59014125779152,756.1460842624363,-1335.7252249353369,1879.2536666719252,-1197.286867741367,-1031.6135837559568,-1184.7123764923008,-1313.2743608894461,-425.45259079132416,-1003.4819713771753,1317.0884344537883,1317.0884344537885
2025-10-25 00:00:00+00:00,85.26160223516499,-455.9264594698876,0.0,-271.1509244433458,394.4535911742704,-770.366044065546,1068.10585705934,-722.96791059975,-307.01940234794483,-707.2269263932944,-765.9150386521209,-65.65734595419869,-70.46061798146351,811.4854161558842,811.4854161558842
2025-10-26 00:00:00+00:00,-45.809380270991475,40.47230894670717,0.0,-66.39391627131812,78.11765559177866,-100.26655078801505,285.34417636435126,-109.33857524309101,9.819778363055029,-208.4207791710498,-131.2738946829276,26.822126720322615,26.67623671784729,122.87841919420484,122.87841919420484
2025-10-27 00:00:00+00:00,1127.990506217495,-885.4684336382788,5.309713500000562,-303.00467065400386,1054.4149421462944,-1857.6373616546944,2650.728608766643,-1718.2197889530225,-569.3632004549372,-298.1968795871968,362.7150504145181,-24.941757110793233,94.5213921019378,1894.6993561714316,1894.6993561714316
2025-10-28 00:00:00+00:00,-670.511022324325,153.72235978048369,-477.7144908149982,191.50670871141077,-214.72065695718692,661.0070545311441,-780.9721525879743,-283.13903982106075,429.89121073290255,-124.99274970880808,366.1988605319916,-94.55024791056542,-94.55024791056542,-664.5678738217448,-664.5678738217448
2025-10-29 00:00:00+00:00,-965.6685468256146,124.44691461564486,-1011.2719873516397,222.7402066701105,-739.388049801465,1253.756133705679,-1621.555174144659,-203.50195723269104,373.3049878586876,-68.04661754613335,281.9939911540849,-553.8025797294199,-553.8025797294197,-1278.432921425994,-1278.432921425994
2025-10-30 00:00:00+00:00,48.47632330882939,-407.31978468163663,-403.9988674224651,-177.4767054211206,-285.4506265952756,392.3205278476258,-982.8703951567959,-552.1578264034965,-131.39317637991508,112.69155392858815,-143.51934984899827,-186.03143564720114,175.91771356387798,-381.8047274227808,-381.80472742278084
2025-10-31 00:00:00+00:00,360.49221137766153,632.4317593578287,-1305.5612843375106,769.8369306170983,-819.1385051225266,2027.3685652259057,-1585.9260868370009,1276.4351033464598,1519.815152329839,1869.452462048323,1971.7072625685848,-963.2519171981721,-945.967150189498,-2704.9358296291257,-2090.4281259317413
2025-11-01 00:00:00+00:00,-837.9311749642006,-150.69969518962913,-708.094385548698,-253.52079458386856,290.98648256964026,-770.9965330830901,749.0840649210919,-732.1776684236919,-528.3263883158818,-713.9667386933342,-753.4858269963546,248.08583040349782,242.39365366845402,826.474313651347,792.4834292744869
2025-11-02 00:00:00+00:00,-60.67009005436442,96.32140116572381,-105.70791344564906,56.89042819590017,52.48221696188614,-70.15866333050133,108.84950482597887,-63.642227408460144,111.02765552979051,-62.822161242691465,-71.63313935437303,-84.27994797522209,-83.00261539051277,74.25260877237298,65.96900560224779
2025-11-03 00:00:00+00:00,-436.95681485644883,-221.54118713643655,-337.9270192440862,-256.2322589819378,184.56534781184635,-345.1880838168206,620.2280625273227,-353.71826196136766,-180.5214160542664,-343.99005930763326,-335.2307244984032,452.8578723476424,447.1048164464935,385.7153593073555,395.19191457751884
2025-11-04 00:00:00+00:00,3457.434669209972,1021.7360986828152,4278.892392729427,1356.4284079802437,-2194.6906589320606,4396.498580801565,-3727.11538774214,4177.536392145446,2641.527811339733,4059.2367609139133,4257.920441021518,-1043.3617930808202,-2308.829441608874,-4749.533241930107,-4534.798888400438
2025-11-05 00:00:00+00:00,2511.0278982999553,1768.7312258553904,2558.590311241831,315.3478399530654,-1713.963375840765,2415.640474950398,-3352.918806982452,2340.2897056359766,2538.2652966643027,2275.234596093149,2328.773464296349,792.8671010037657,1382.675709208519,-2214.263768219213,-1990.9036467737762
2025-11-06 00:00:00+00:00,-1492.343705624649,-1357.944212003887,-1516.5339348165326,-884.629688407084,139.48529779184503,-1419.9505639828606,1585.6839612400513,-1356.3349315186922,-1488.1983439300027,-1318.3965603332908,-1369.1435667101427,-1574.6667124900741,-1585.9273120192254,-859.7731302485852,-897.1912193175967
2025-11-07 00:00:00+00:00,1412.4113946313557,1260.9591544752466,1433.6683764480435,778.3106850721879,-107.97849378654229,1347.1998257534156,-1459.7762872505386,1278.4327485490066,1403.0828786616892,1244.0721924606635,1300.8418081788807,1479.6228276954294,1491.0310242012333,813.8087826065666,449.8609985903853
2025-11-08 00:00:00+00:00,-2310.9558151993556,-2365.900832985554,-2725.211118345109,-1166.939577627043,136.88571776736464,-2222.6189908054753,1074.6138105977739,-2056.28593634517,-2336.118804840489,-2002.481847734227,-2177.912657002677,-2427.2574896447422,-2468.0926982121437,-1996.7367253675302,-2016.7423528602171
2025-11-09 00:00:00+00:00,28.530395524229746,654.4635575601953,398.7061012495805,368.7949717337494,-90.4160431044201,665.615978057621,-665.6418920231954,630.9876719967226,700.1141216903325,614.0673913902424,643.176712570333,744.6068570256086,757.2960306361613,649.8383558887683,609.3852700953096
2025-11-10 00:00:00+00:00,-449.39705361690636,-1329.4699255019793,-1000.9713656569218,-1017.854312248273,93.75081204930666,-1399.9967368663467,1289.145069081528,-1353.9886463519604,-1478.1795498267356,-1315.1008748122304,-1349.327178292053,-1565.4479307249544,-1571.7178437969455,-418.17945633124236,-618.054854769189
2025-11-11 00:00:00+00:00,329.14271936493657,-527.4866007379912,0.0,-336.35580174024324,14.395347854879674,-560.3100977988761,103.3225591081617,-532.6526503171634,-599.0010470215235,-521.2517816749992,-547.7456361741044,-640.2516353992355,-663.6590835668752,-532.6946489838082,-540.9549726896385
2025-11-12 00:00:00+00:00,-1750.3010592985052,2396.31984828541,0.0,1372.1073135842269,-354.02110409729966,2361.3494665273265,-907.3836269127175,2242.852672857544,2497.0429902975297,2180.7059286218555,2282.6049426995014,2657.2231436340708,2702.541148756297,1402.7284539628763,1408.8836422528873
2025-11-13 00:00:00+00:00,-44.270160519818376,264.19095387930435,0.0,225.99572405772005,83.85085904285052,354.3986333151509,-347.56261168707806,335.08291697865866,366.7878243353768,329.23597276366064,348.49933807830087,380.03700484583584,386.7607385350129,-185.88643737583755,410.3868845991269
2025-11-14 00:00:00+00:00,829.2008973102005,1763.641324733469,-252.924012477522,1096.2126710854045,-244.57555437115357,1738.875349760141,-982.8219341436101,1659.847780246024,1835.0498412607028,1611.1956059135957,1677.1592897866576,1945.0474662961662,1961.9354290349772,-791.9812108120577,1023.3633755036253
2025-11-15 00:00:00+00:00,2138.4861406191417,1472.5922017804348,911.6246927580545,1291.0626132921705,212.4559151620437,1747.714337143952,-1588.4311001962894,1680.153950609601,1841.4589617590286,1642.4033835127846,1706.8880816172777,1930.3219678494684,1956.8423210623716,1432.69642920338,1417.881002130078
2025-11-16 00:00:00+00:00,-869.6948506359199,-825.5649350796407,-385.88473023398774,-504.10354468207186,-101.91441273704122,-707.4927327761136,-21.982670764588818,-658.3039668169572,-744.8300172007379,-642.3831959531909,-698.7183637874834,-763.6123372182817,-773.2209747555119,-545.5031760036558,-538.936066583633
2025-11-17 00:00:00+00:00,1067.9261577264572,1003.0599819456431,594.5179472132313,757.9631774284549,135.02435027339564,864.5482163850068,-22.2608076198523,819.0317642776679,915.2327334667866,797.9940038571104,845.3887926910307,955.8055853920947,968.7032745197096,637.1957847481299,629.1176164941512
2025-11-18 00:00:00+00:00,1471.2631555531452,1399.2723550982369,765.9102055892397,1080.1840202853623,201.84227898674547,1214.3038755499028,119.09376380720659,1140.4916663576685,1264.9029779953028,1110.788039564108,1176.7182656035752,1331.5440110128106,1348.9944839986133,1094.158826914709,1086.156964516334
2025-11-19 00:00:00+00:00,-1879.1005737877,-1763.0007094124885,-2033.1998602210942,-1316.1997496404772,-808.2778264850973,-1548.9314161723594,-1263.664318005653,-1437.1156180757107,-1611.8668299498056,-1393.8750701569602,-1491.3932582179505,-1706.4238719337732,-1727.4924340628795,-1337.3053547050188,-1327.947114705019
2025-11-20 00:00:00+00:00,1299.0074718171209,1238.7176608139748,1403.4114603663959,859.1507810212082,417.5097272378799,1082.1240275853581,632.6344689154237,1008.8521298154769,1124.6691752270874,981.5349735866066,1054.1021519841224,1165.3903787528566,1171.3776381054395,715.0248480635846,709.4769153857981
2025-11-21 00:00:00+00:00,1429.4443777825584,1964.9064389626958,2184.060547905386,1652.1734484210906,746.3351497963406,1694.9257347181688,808.7314958091868,1637.535752323902,1786.5536792570808,1599.4438974268608,1658.827472459161,1855.316887681559,1865.2481787725274,909.9670356746099,898.2676419262716
2025-11-22 00:00:00+00:00,1358.4945080960695,1656.150980327062,1904.7814132168417,1196.493033490889,772.9902030341118,1418.8752888283136,1272.7540860515494,1331.939404469711,1507.4957107140935,1297.319797052266,1386.9969007675975,1584.9647216426545,1619.37117194103,1372.5600773944138,1356.0472380295414
2025-11-23 00:00:00+00:00,65.44681765842012,58.979301059551624,54.00702284072929,66.9621146295481,105.07811683624662,54.13216717198847,95.77811904719927,50.45781011774204,48.38218809335957,49.443974697658376,49.209852057404625,52.912186706412456,51.69749360557818,78.59592090014743,79.84209048517809
2025-11-24 00:00:00+00:00,-1374.2221983076313,-986.6199832706939,-1093.7641490158644,-723.3213957490526,-552.1344923404387,-843.7419882550744,-809.7871529160603,-794.318582590117,-881.0969130777884,-776.5354919530895,-825.4101720785723,-918.9733433063718,-933.9518803065395,-840.7901385214651,-833.9073268427462
2025-11-25 00:00:00+00:00,-31.078889576100647,-1718.144141131955,-2010.7767946886102,-1422.598603465516,-1270.2490898298306,-1511.9734755693007,-852.1769197379726,-1430.6463706783788,-1585.809583303559,-1388.1296250125745,-1457.5434208451302,-1676.2903756680334,-1688.767656330429,-937.3478614787466,-928.3914326126969
2025-11-26 00:00:00+00:00,124.60093544084043,-84.99914419318846,0.0,-29.882984186507862,31.57605002583469,-76.31067886375587,-63.67286718864924,-64.70178028774086,-87.71779278302981,-60.58403121984884,-73.04303901378654,-96.86072156665847,-101.87355086700312,-77.9803257175194,-75.68312141464457
2025-11-27 00:00:00+00:00,1256.082864284701,-1083.5301729002592,0.0,-1014.6168934410114,-852.0360953833253,-930.4723730897622,-1183.0465900206266,-906.1040498260722,-981.14596486563,-885.6533633920728,-903.6828531163104,-1037.921144163798,-1051.3247758740588,-732.9265701654605,-725.592341128663
2025-11-28 00:00:00+00:00,-330.419213205663,260.3804400023636,0.0,171.04433326445957,115.53755281304973,233.4510909510912,283.8764607081381,208.9731504861763,247.11749460722012,200.16158583009172,221.62332780849349,268.15656146860465,274.4900194705554,231.65000330187138,229.24617637676644
2025-11-29 00:00:00+00:00,-565.1528560370967,479.6646758787135,0.0,366.4692322062967,248.737262382034,411.8366171482078,505.8061410865438,380.8623578105835,429.8020019919069,370.78226536273735,396.16247167095855,463.319328983279,477.80158042782506,612.3573149553085,608.0958886972276
2025-11-30 00:00:00+00:00,-379.48905992613516,400.7047731919028,0.0,316.1246187864622,261.41406252691854,352.1834638599119,437.2036894947493,332.6640357131497,373.4057201628033,322.3527209720887,341.0338176836256,393.24856841256826,396.6463623189729,186.49662883799076,183.69461722144695
2025-12-01 00:00:00+00:00,-235.88518122972232,356.48387039648514,0.0,238.69851248877524,228.15990003094487,312.29977311314275,368.49873089184916,283.5088605945001,315.1763623487369,275.9409833062714,299.92728882443754,332.28994089052674,336.51773114226467,381.6874280542641,381.014483442038
2025-12-02 00:00:00+00:00,-1467.3223478283753,2532.7093632662327,-124.97925299737484,1980.503090940021,1598.1272686983975,2189.6211177720884,2703.208448203482,2080.619688667091,2307.370305511234,2027.6456520871336,2136.3863966924846,2410.6163524525687,2436.6069341872003,1535.5738141266036,1518.1027144659063
2025-12-03 00:00:00+00:00,-4338.039473940845,-3256.245040656043,-776.4580826181822,-2769.52762209926,-2109.4065031825644,-2806.1765401680373,-3528.8093653057895,-2686.4969206058245,-2979.780731902885,-2616.913059482745,-2726.016527616166,-3156.3453567283327,-3210.0426383453105,-2241.6476529339275,-2295.6112411122763
2025-12-04 00:00:00+00:00,-540.4715618394245,-2166.0961754766627,48.580391941709095,-1889.0558413952754,-1334.1390017286994,-1854.5802607885144,-2367.9616511881695,-1556.6900494117745,-2003.7387802038727,-1742.7019278562627,-1805.811163340618,-2126.13266625287,-2164.106299288787,478.38701473953654,474.8917481262704
2025-12-05 00:00:00+00:00,-986.6177935972624,599.353340635387,-120.65660824462898,928.4438866082762,755.8968633317127,975.3977575114845,1213.6885521708843,-140.03255262016546,1024.1374205792881,896.8670901698276,941.6073818756881,1088.5773955160346,1105.7051193346929,317.60154180150994,318.7541457076154
2025-12-06 00:00:00+00:00,-852.5320663895491,815.9996426156101,-231.87697581442717,1407.2709486955973,1103.8847409385787,1566.2311649787864,1931.344844478698,-366.26572615428444,1649.215120050682,1445.1583428367085,1526.302466459907,1728.986905900455,1752.6074266249423,249.47682755873137,294.0272510608038
2025-12-07 00:00:00+00:00,0.0,51.37495083335551,272.7401363760531,-154.886886363869,31.65528102024026,-138.6390765205179,-193.31961602331273,358.64604679175534,-172.00517676402194,-138.87413419634663,-142.29150680499717,-183.8340185816142,-195.57859615073767,-128.2582174742396,-127.59959394263743
2025-12-08 00:00:00+00:00,0.0,61.655363166629854,-50.496974951887466,-22.997966106457085,-193.9123932963155,19.630505964374834,29.915986440802,-205.78035619791189,40.349164521363605,10.307889297798283,21.98295326891403,51.798689640689304,66.11551091339949,214.5922996868045,214.04040847843487
2025-12-09 00:00:00+00:00,0.0,-293.3389188870695,-6.998542579177013,-359.96124254532805,-328.941624358777,-501.6356262632077,-597.3310635295314,12.282615606737423,-522.7230212388315,-450.9214740826486,-490.1003180394606,-536.3126777394675,-535.9993658308015,-223.2205831634974,-222.9880223531327
2025-12-10 00:00:00+00:00,-0.42910757590027515,-604.1540798412084,779.356412228093,-1494.9880031663754,-1230.337712385807,-1514.6942430712775,-1908.8273663160621,252.41987510525715,-1614.1220352628407,-1416.0576834430067,-1472.2231531331456,-1697.3080707821923,-1711.0890346832343,-755.3010949049581,-751.9275087071504
2025-12-11 00:00:00+00:00,-705.9001508206966,396.47191854888194,-206.97771253582124,364.93857227348406,172.11732824356125,522.5023483468303,617.3255480978117,48.66777645487613,547.9915527514898,466.6823818649216,514.79060686006,569.3599728988537,585.2660726336848,253.5150596235237,253.5150596235238
2025-12-12 00:00:00+00:00,-2003.024551968437,-95.21383048041878,-291.09247108937916,-46.348537128089006,236.90649112640955,336.7165381555244,398.3209525194744,-124.44738551636163,353.89086250981904,299.49832163693736,329.14138271459694,356.7784649839805,349.326464820458,-159.3431678740892,-159.34316787408915
2025-12-13 00:00:00+00:00,-268.8335682997181,-1.199682094819991,-829.992231166261,775.5068753134503,1077.7491496351856,1207.265793669863,1525.6499220843182,-572.8872028572902,1279.42592388821,1134.896801270413,1171.1561858457235,1346.0896850385082,1353.9140955331134,-37.4455140532855,-37.44551405328545
2025-12-14 00:00:00+00:00,-155.70097963637977,-89.10026542786306,66.1446331226408,-111.35706232538132,-165.13743299041806,-274.3251997920769,-328.95528080928227,12.172179393333348,-287.7090827864564,-245.4891289800381,-267.1865240779321,-298.42923985718414,-300.35219938306983,-28.16565586394853,-30.22441446394852
2025-12-15 00:00:00+00:00,357.0433215849365,370.1792384158727,-323.2229849941358,737.7076754301859,667.6324701600033,987.8085578568202,1216.7859682378792,397.5223605173602,1039.3784205076308,912.8032575830553,964.1793715149845,1090.3682023289525,1108.8780457005196,274.71413875877766,290.47013384902095
2025-12-16 00:00:00+00:00,505.21848973837945,57.62146913765781,-319.31229435001086,527.4333040436728,639.9696145691175,919.8283604027592,1139.6017936161927,331.676684620267,977.2533475506535,45.304952457976924,901.982068553613,1015.8719287964041,1026.2577666015602,-189.23725132880705,-57.55730076182385
2025-12-17 00:00:00+00:00,-461.86447164530017,-207.73142214017247,-418.3816084961537,-437.87186583820824,-236.96290530812345,-336.0554115445349,-399.49091083572887,-388.8427412403754,-342.0283763681304,-307.40105776329466,-329.5874114889796,-352.7624505276351,-357.57428943727376,-601.1355204909244,-414.7700851577003
2025-12-18 00:00:00+00:00,1986.7850548776396,289.40861563448584,1017.2344421492269,1390.7151732636457,1061.0816478509958,1393.2236150335686,1752.463260900919,1771.2266853649262,1482.5189854020236,1396.805048099484,1350.9105515067622,1570.1360143514962,1592.3780683757664,1012.5038957678188,1015.8251795551577
2025-12-19 00:00:00+00:00,958.721174678021,475.583237972619,987.4385902667827,858.6814292811521,369.36705596801835,655.4121222829499,798.0821290048689,793.4538279067976,687.3110727431052,596.5627856326943,636.6589378505921,727.7146255830152,745.4695027412467,-595.5795516715734,812.037917442803
2025-12-20 00:00:00+00:00,-2578.630109653683,-1005.0500317933884,-2611.6803578713407,-1868.5262324377966,-1294.4126498391659,-1796.3692406061525,-2194.578389839787,-2165.1032483122763,-1880.4143675360215,-1822.2788699682424,-1748.1179841655653,-1963.348073819707,-1981.4612423699555,-868.0450127040908,-1344.2060050131058
2025-12-21 00:00:00+00:00,10.848382431157567,46.88738811467331,34.21622355004612,30.907525045366647,20.456597996149767,22.016587342739758,25.024890922966435,21.145573044268097,21.394868231969486,28.136985875337444,1.807738248826114,24.08586755413355,23.939328260270003,22.378474944350945,22.29701996260036
