feature,split,bucket,sample_count,early_trend_count,early_trend_rate,early_uptrend_count,early_downtrend_count,nontrend_count,nontrend_rate,direction_match_rate,avg_forward_return_4h,avg_forward_return_1d,avg_forward_return_3d,future_2atr_hit_rate,future_3atr_hit_rate,monotonicity_score,feature_predictiveness_score,train_validation_consistency,oos_consistency,train_bucket_boundary_low,train_bucket_boundary_high
breadth_acceleration,validation_ext,q40-q60,0,0,,0,0,0,,,,,,,,0.7144924021605955,0.035529341467122,True,False,0.0,0.0
breadth_acceleration,validation_ext,q60-q80,1449,368,0.25396825396825395,257,111,7,0.004830917874396135,0.43478260869565216,1.2415910774875957e-05,0.0016996145172938236,0.0050064047002197935,0.44858523119392685,0.32919254658385094,0.7144924021605955,0.035529341467122,True,False,0.0,2.0
breadth_acceleration,validation_ext,q80-q100,1401,366,0.26124197002141325,249,117,21,0.014989293361884369,0.39617486338797814,0.0009817999421443898,0.001880529947384278,0.0008336950313247145,0.4489650249821556,0.32262669521770165,0.7144924021605955,0.035529341467122,True,False,2.0,9.0
breadth_acceleration,oos_ext,q0-q20,1313,290,0.22086824067022087,73,217,12,0.00913937547600914,0.4517241379310345,0.0005740577652912306,0.004065153439007918,0.005438409473522065,0.4044173648134044,0.25818735719725816,0.7144924021605955,0.035529341467122,True,False,-10.0,-2.0
breadth_acceleration,oos_ext,q20-q40,2055,405,0.19708029197080293,152,253,29,0.014111922141119221,0.47160493827160493,0.0017425531505970138,0.006412404801139479,0.0135117524437245,0.39513381995133817,0.22773722627737225,0.7144924021605955,0.035529341467122,True,False,-2.0,0.0
breadth_acceleration,oos_ext,q40-q60,0,0,,0,0,0,,,,,,,,0.7144924021605955,0.035529341467122,True,False,0.0,0.0
breadth_acceleration,oos_ext,q60-q80,1361,259,0.19030124908155768,124,135,17,0.012490815576781777,0.4015444015444015,0.0018280108378219185,0.0023431553200806638,0.006360046098691109,0.38648052902277735,0.22630418809698752,0.7144924021605955,0.035529341467122,True,False,0.0,2.0
breadth_acceleration,oos_ext,q80-q100,915,156,0.17049180327868851,91,65,4,0.004371584699453552,0.48717948717948717,0.00022764489389858218,0.0043313999757952585,0.006221530992767834,0.4262295081967213,0.2612021857923497,0.7144924021605955,0.035529341467122,True,False,2.0,9.0
market_return_breadth_20,train_ext,q0-q20,2422,618,0.2551610239471511,459,159,9,0.0037159372419488025,0.5566343042071198,0.002563425046950103,0.004788477191229361,0.008602377644683573,0.45297249334516415,0.2803904170363798,0.8254359020520545,0.06162384535090373,False,False,0.0,0.0
market_return_breadth_20,train_ext,q20-q40,2788,694,0.24892395982783358,325,369,23,0.00824964131994261,0.46397694524495675,0.0002753903215797161,0.002062154106938886,0.00406549756381893,0.4300573888091822,0.2736728837876614,0.8254359020520545,0.06162384535090373,False,False,0.0,0.4
market_return_breadth_20,train_ext,q40-q60,2831,705,0.24902861179795124,296,409,31,0.01095019427764041,0.44964539007092197,0.00021430046604413566,0.002766516241505153,-0.00013680805451577426,0.4256446485340869,0.28470505121865064,0.8254359020520545,0.06162384535090373,False,False,0.4,0.8
market_return_breadth_20,train_ext,q60-q80,2878,557,0.1935371785962474,291,266,6,0.0020847810979847115,0.5278276481149012,0.003741802244174819,0.01091050567748889,0.026009860301317085,0.5166782487838777,0.36379430159833215,0.8254359020520545,0.06162384535090373,False,False,0.8,1.0
market_return_breadth_20,train_ext,q80-q100,0,0,,0,0,0,,,,,,,,0.8254359020520545,0.06162384535090373,False,False,1.0,1.0
market_return_breadth_20,validation_ext,q0-q20,2219,559,0.25191527715187023,404,155,4,0.0018026137899954935,0.32379248658318427,0.002319501064985473,0.006889821575245642,0.004307410656751095,0.4240648940964398,0.3105002253267237,0.8254359020520545,0.06162384535090373,False,False,0.0,0.0
market_return_breadth_20,validation_ext,q20-q40,1589,404,0.2542479546884833,236,168,32,0.020138451856513532,0.40594059405940597,-0.0011109272536525179,-0.0016426101370885082,-0.005280820878451273,0.4027690371302706,0.2932662051604783,0.8254359020520545,0.06162384535090373,False,False,0.0,0.4
market_return_breadth_20,validation_ext,q40-q60,1504,382,0.25398936170212766,162,220,31,0.020611702127659573,0.39528795811518325,0.0009532028662400285,0.0025060067456801516,0.006540163236722522,0.4428191489361702,0.3098404255319149,0.8254359020520545,0.06162384535090373,False,False,0.4,0.8
market_return_breadth_20,validation_ext,q60-q80,2225,531,0.23865168539325843,332,199,13,0.005842696629213483,0.632768361581921,0.003911815003349857,0.01064051783225803,0.01605483352494008,0.503370786516854,0.36179775280898874,0.8254359020520545,0.06162384535090373,False,False,0.8,1.0
market_return_breadth_20,validation_ext,q80-q100,0,0,,0,0,0,,,,,,,,0.8254359020520545,0.06162384535090373,False,False,1.0,1.0
market_return_breadth_20,oos_ext,q0-q20,1930,365,0.18911917098445596,200,165,17,0.008808290155440414,0.4958904109589041,0.0028038391668619446,0.006493444774728466,0.013195707153157953,0.3932642487046632,0.22953367875647668,0.8254359020520545,0.06162384535090373,False,False,0.0,0.0
market_return_breadth_20,oos_ext,q20-q40,987,199,0.2016210739614995,79,120,16,0.016210739614994935,0.5125628140703518,-0.0010597694952960445,0.0013489350002557038,0.006881397896230973,0.3698074974670719,0.2259371833839919,0.8254359020520545,0.06162384535090373,False,False,0.0,0.4
market_return_breadth_20,oos_ext,q40-q60,1193,231,0.19362950544844929,65,166,25,0.020955574182732608,0.38095238095238093,0.00030581824229755335,0.0029233143451649905,0.0011888145857455238,0.37468566638725903,0.22464375523889354,0.8254359020520545,0.06162384535090373,False,False,0.4,0.8
market_return_breadth_20,oos_ext,q60-q80,1534,315,0.20534550195567144,96,219,4,0.002607561929595828,0.4158730158730159,0.0014997680151562869,0.005397330063154931,0.010159469357932056,0.4485006518904824,0.2737940026075619,0.8254359020520545,0.06162384535090373,False,False,0.8,1.0
market_return_breadth_20,oos_ext,q80-q100,0,0,,0,0,0,,,,,,,,0.8254359020520545,0.06162384535090373,False,False,1.0,1.0
market_return_breadth_55,train_ext,q0-q20,2508,876,0.3492822966507177,753,123,15,0.005980861244019139,0.6061643835616438,0.0019240310164211287,0.0036871238938682937,0.006788431434271648,0.44572649572649575,0.28675213675213673,0.8006709454785643,0.16538177309050828,False,False,0.0,0.0
market_return_breadth_55,train_ext,q20-q40,2674,529,0.19783096484667165,279,250,31,0.011593118922961856,0.4896030245746692,0.0016436983083621902,0.006812009223623692,0.011285886706909094,0.49775617053103965,0.33470456245325353,0.8006709454785643,0.16538177309050828,False,False,0.0,0.4
market_return_breadth_55,train_ext,q40-q60,2681,607,0.22640805669526295,201,406,12,0.004475941812756434,0.4085667215815486,0.0001967989727433206,0.002426618330137988,0.005541083311088052,0.4311823946288698,0.27489742633345765,0.8006709454785643,0.16538177309050828,False,False,0.4,0.8
market_return_breadth_55,train_ext,q60-q80,3056,562,0.18390052356020942,138,424,11,0.003599476439790576,0.42526690391459077,0.002815333130469222,0.00739889957261972,0.014587417787876943,0.45222513089005234,0.3092277486910995,0.8006709454785643,0.16538177309050828,False,False,0.8,1.0
market_return_breadth_55,train_ext,q80-q100,0,0,,0,0,0,,,,,,,,0.8006709454785643,0.16538177309050828,False,False,1.0,1.0
market_return_breadth_55,validation_ext,q0-q20,2384,706,0.2961409395973154,578,128,24,0.010067114093959731,0.3640226628895184,0.0003281729842554147,0.003641546127846571,0.005149076068006594,0.40058724832214765,0.28187919463087246,0.8006709454785643,0.16538177309050828,False,False,0.0,0.0
market_return_breadth_55,validation_ext,q20-q40,1503,380,0.2528276779773786,276,104,12,0.007984031936127744,0.4842105263157895,0.0011027194835173924,0.001820984118495195,-0.0037294051886273337,0.42847638057218895,0.30805056553559546,0.8006709454785643,0.16538177309050828,False,False,0.0,0.4
market_return_breadth_55,validation_ext,q40-q60,1461,273,0.1868583162217659,109,164,11,0.007529089664613279,0.46886446886446886,0.0007047437508957973,0.0029902366889685934,0.005510777688214115,0.4996577686516085,0.3682409308692676,0.8006709454785643,0.16538177309050828,False,False,0.4,0.8
market_return_breadth_55,validation_ext,q60-q80,2189,517,0.23618090452261306,171,346,33,0.01507537688442211,0.5087040618955513,0.0045910153276277005,0.011117163996549058,0.014620366570302554,0.4741891274554591,0.3439926907263591,0.8006709454785643,0.16538177309050828,False,False,0.8,1.0
market_return_breadth_55,validation_ext,q80-q100,0,0,,0,0,0,,,,,,,,0.8006709454785643,0.16538177309050828,False,False,1.0,1.0
market_return_breadth_55,oos_ext,q0-q20,2200,410,0.18636363636363637,283,127,53,0.02409090909090909,0.44634146341463415,0.0016217585146481761,0.003305927719272464,0.00980317547328275,0.35545454545454547,0.20318181818181819,0.8006709454785643,0.16538177309050828,False,False,0.0,0.0
market_return_breadth_55,oos_ext,q20-q40,901,169,0.18756936736958935,71,98,3,0.003329633740288568,0.5207100591715976,-0.0001600650095659069,0.003488834942750304,0.0018038631105705058,0.37402885682574916,0.20421753607103219,0.8006709454785643,0.16538177309050828,False,False,0.0,0.4
market_return_breadth_55,oos_ext,q40-q60,1175,287,0.24425531914893617,53,234,2,0.001702127659574468,0.445993031358885,0.0012461560088006661,0.004515957565414101,0.010248076732628312,0.4195744680851064,0.25957446808510637,0.8006709454785643,0.16538177309050828,False,False,0.4,0.8
market_return_breadth_55,oos_ext,q60-q80,1368,244,0.1783625730994152,33,211,4,0.0029239766081871343,0.42213114754098363,0.0015665343052260188,0.007240494252718281,0.010290481939966957,0.472953216374269,0.3055555555555556,0.8006709454785643,0.16538177309050828,False,False,0.8,1.0
market_return_breadth_55,oos_ext,q80-q100,0,0,,0,0,0,,,,,,,,0.8006709454785643,0.16538177309050828,False,False,1.0,1.0
return_rank_20,train_ext,q0-q20,4103,933,0.22739458932488424,514,419,30,0.007311723129417499,0.4994640943193998,-0.00015297228951657665,1.8589550151209925e-05,-0.0018431169680273116,0.4335851815744577,0.28759444309042165,0.27848834201028444,0.031136555009142863,False,False,0.2,0.4
return_rank_20,train_ext,q20-q40,2158,481,0.22289156626506024,258,223,17,0.007877664504170528,0.4698544698544699,0.0010498746239025138,0.004694654699614432,0.010583795050105958,0.4365152919369787,0.27710843373493976,0.27848834201028444,0.031136555009142863,False,False,0.4,0.6
return_rank_20,train_ext,q40-q60,2235,469,0.2098434004474273,222,247,11,0.004921700223713647,0.464818763326226,0.002123075690926607,0.0069149420330775905,0.014333947340299536,0.47069351230425055,0.30961968680089486,0.27848834201028444,0.031136555009142863,False,False,0.6,0.8
return_rank_20,train_ext,q60-q80,2245,541,0.24097995545657017,228,313,11,0.004899777282850779,0.4029574861367837,0.0034589174580409525,0.011738442515040783,0.02149782974664074,0.5042316258351893,0.3443207126948775,0.27848834201028444,0.031136555009142863,False,False,0.8,1.0
return_rank_20,train_ext,q80-q100,0,0,,0,0,0,,,,,,,,0.27848834201028444,0.031136555009142863,False,False,1.0,1.0
return_rank_20,validation_ext,q0-q20,3035,800,0.26359143327841844,524,276,21,0.0069192751235584845,0.46,0.001742790932812956,0.004444455048149075,0.00273571839219889,0.4260296540362438,0.2955518945634267,0.27848834201028444,0.031136555009142863,False,False,0.2,0.4
return_rank_20,validation_ext,q20-q40,1514,334,0.22060766182298547,202,132,16,0.010568031704095112,0.4251497005988024,0.0014566959072519034,0.006215372808718876,0.006111791123622749,0.4332892998678996,0.3190224570673712,0.27848834201028444,0.031136555009142863,False,False,0.4,0.6
return_rank_20,validation_ext,q40-q60,1514,378,0.24966974900924702,233,145,8,0.005284015852047556,0.46825396825396826,0.001417460220832818,0.004349381814815026,0.0063192790618884515,0.4669749009247028,0.35006605019815057,0.27848834201028444,0.031136555009142863,False,False,0.6,0.8
return_rank_20,validation_ext,q60-q80,1474,364,0.24694708276797828,175,189,35,0.023744911804613297,0.3983516483516483,0.0026311208218587224,0.007217525996438762,0.013298361188131864,0.48236092265943015,0.35006784260515605,0.27848834201028444,0.031136555009142863,False,False,0.8,1.0
return_rank_20,validation_ext,q80-q100,0,0,,0,0,0,,,,,,,,0.27848834201028444,0.031136555009142863,False,False,1.0,1.0
return_rank_20,oos_ext,q0-q20,2312,489,0.21150519031141868,208,281,27,0.011678200692041523,0.5541922290388548,0.0007669394691983708,0.0034012779852472482,0.00832253313346046,0.3732698961937716,0.2097750865051903,0.27848834201028444,0.031136555009142863,False,False,0.2,0.4
return_rank_20,oos_ext,q20-q40,1154,214,0.1854419410745234,88,126,14,0.012131715771230503,0.4252336448598131,0.002448858515312283,0.006138713457689651,0.010659977785250114,0.4410745233968804,0.26429809358752165,0.27848834201028444,0.031136555009142863,False,False,0.4,0.6
return_rank_20,oos_ext,q40-q60,1089,197,0.18089990817263543,67,130,10,0.009182736455463728,0.3756345177664975,0.0019394962500212994,0.005959011387476183,0.012095626749267452,0.43342516069788795,0.2681359044995409,0.27848834201028444,0.031136555009142863,False,False,0.6,0.8
return_rank_20,oos_ext,q60-q80,1089,210,0.1928374655647383,77,133,11,0.010101010101010102,0.3142857142857143,0.00029352084735250687,0.0038701503604535504,0.004176785994894143,0.3810835629017447,0.2497704315886134,0.27848834201028444,0.031136555009142863,False,False,0.8,1.0
return_rank_20,oos_ext,q80-q100,0,0,,0,0,0,,,,,,,,0.27848834201028444,0.031136555009142863,False,False,1.0,1.0
return_rank_55,train_ext,q0-q20,4101,821,0.20019507437210438,522,299,29,0.007071445988783224,0.5018270401948843,0.0009208592605543781,0.003295736020442765,0.005607425600472296,0.4569617166544745,0.2994391611802,0.7422192304504868,0.04382838074742651,False,False,0.2,0.4
return_rank_55,train_ext,q20-q40,2109,487,0.23091512565196776,265,222,15,0.007112375533428165,0.48459958932238195,0.0015870891880306827,0.0056550906544800975,0.009398141979465813,0.4542437174016121,0.30014224751066854,0.7422192304504868,0.04382838074742651,False,False,0.4,0.6
return_rank_55,train_ext,q40-q60,2078,440,0.21174205967276227,159,281,11,0.0052935514918190565,0.425,0.002431474813632276,0.008419645820139151,0.01467956940488437,0.47593840230991336,0.30991337824831566,0.7422192304504868,0.04382838074742651,False,False,0.6,0.8
return_rank_55,train_ext,q60-q80,2217,541,0.24402345511953089,175,366,14,0.006314839873703203,0.37707948243992606,0.0013811685306008555,0.005656337919350534,0.011257782985366447,0.4555705908885882,0.30491655390166894,0.7422192304504868,0.04382838074742651,False,False,0.8,1.0
return_rank_55,train_ext,q80-q100,0,0,,0,0,0,,,,,,,,0.7422192304504868,0.04382838074742651,False,False,1.0,1.0
return_rank_55,validation_ext,q0-q20,2962,722,0.2437542201215395,492,230,19,0.006414584740040513,0.5124653739612188,0.001150861903969674,0.005352769962061796,0.004246738182971474,0.44058068872383527,0.31330182309250504,0.7422192304504868,0.04382838074742651,False,False,0.2,0.4
return_rank_55,validation_ext,q20-q40,1517,396,0.26104152933421226,236,160,11,0.007251153592617007,0.40404040404040403,0.0018312831281455176,0.003736244105267323,0.003999761685291398,0.46011865524060647,0.3170731707317073,0.7422192304504868,0.04382838074742651,False,False,0.4,0.6
return_rank_55,validation_ext,q40-q60,1603,358,0.22333125389893949,188,170,23,0.014348097317529632,0.4106145251396648,0.002050592902752773,0.00496885393547818,0.0054360469182632275,0.43231441048034935,0.3256394260761073,0.7422192304504868,0.04382838074742651,False,False,0.6,0.8
return_rank_55,validation_ext,q60-q80,1455,400,0.27491408934707906,218,182,27,0.018556701030927835,0.3875,0.0027801409363297095,0.007309094911356987,0.013309188857710956,0.4611683848797251,0.3402061855670103,0.7422192304504868,0.04382838074742651,False,False,0.8,1.0
return_rank_55,validation_ext,q80-q100,0,0,,0,0,0,,,,,,,,0.7422192304504868,0.04382838074742651,False,False,1.0,1.0
return_rank_55,oos_ext,q0-q20,2269,453,0.1996474217717056,221,232,21,0.009255178492728075,0.48344370860927155,0.0011985015141741323,0.0034101407331466947,0.0076591187787321486,0.3618334067871309,0.20846187747906567,0.7422192304504868,0.04382838074742651,False,False,0.2,0.4
return_rank_55,oos_ext,q20-q40,1172,217,0.18515358361774745,78,139,24,0.020477815699658702,0.4377880184331797,0.001065780658869366,0.003365208738914119,0.006594072348712995,0.41723549488054607,0.2440273037542662,0.7422192304504868,0.04382838074742651,False,False,0.4,0.6
return_rank_55,oos_ext,q40-q60,1097,198,0.1804922515952598,64,134,15,0.013673655423883319,0.3686868686868687,0.0017412603845759946,0.005773970618790793,0.010792470964408826,0.4293527803099362,0.2652689152233364,0.7422192304504868,0.04382838074742651,False,False,0.6,0.8
return_rank_55,oos_ext,q60-q80,1106,242,0.21880650994575046,77,165,2,0.0018083182640144665,0.47520661157024796,0.001041812738482109,0.00690790727943728,0.011156462425143327,0.4321880650994575,0.27486437613019893,0.7422192304504868,0.04382838074742651,False,False,0.8,1.0
return_rank_55,oos_ext,q80-q100,0,0,,0,0,0,,,,,,,,0.7422192304504868,0.04382838074742651,False,False,1.0,1.0
return_rank_100,train_ext,q0-q20,4060,863,0.21256157635467982,484,379,36,0.008866995073891626,0.4959443800695249,0.0012625095270523056,0.003922017136978518,0.008474402244685358,0.4605911330049261,0.30344827586206896,0.4727341093947905,0.02439818519524567,False,False,0.2,0.4
return_rank_100,train_ext,q20-q40,2013,477,0.23695976154992549,234,243,11,0.00546448087431694,0.4171907756813417,0.0014131796886324398,0.006163844102611627,0.010196333046950369,0.45156482861400893,0.28713363139592646,0.4727341093947905,0.02439818519524567,False,False,0.4,0.6
return_rank_100,train_ext,q40-q60,1973,430,0.21794221996958946,201,229,11,0.005575266092245312,0.43953488372093025,0.0021527997584451656,0.0064659517045994345,0.011320369653219347,0.4754181449569184,0.303091738469336,0.4727341093947905,0.02439818519524567,False,False,0.6,0.8
return_rank_100,train_ext,q60-q80,2152,502,0.23327137546468402,191,311,11,0.005111524163568773,0.44223107569721115,0.0021485427064134766,0.0077969875848873955,0.015372688851773519,0.4758364312267658,0.3266728624535316,0.4727341093947905,0.02439818519524567,False,False,0.8,1.0
return_rank_100,train_ext,q80-q100,0,0,,0,0,0,,,,,,,,0.4727341093947905,0.02439818519524567,False,False,1.0,1.0
return_rank_100,validation_ext,q0-q20,2981,701,0.2351559879235156,445,256,18,0.0060382422006038244,0.4950071326676177,0.0010848616268404716,0.004552583263751837,0.00347335820687509,0.4350888963435089,0.3173431734317343,0.4727341093947905,0.02439818519524567,False,False,0.2,0.4
return_rank_100,validation_ext,q20-q40,1561,451,0.2889173606662396,279,172,27,0.01729660474055093,0.4035476718403548,0.0021935284974072687,0.003842405198545419,0.00766635355676656,0.4612427930813581,0.32351057014734147,0.4727341093947905,0.02439818519524567,False,False,0.4,0.6
return_rank_100,validation_ext,q40-q60,1517,365,0.24060646011865525,193,172,11,0.007251153592617007,0.4383561643835616,0.001831925463099522,0.0051918978698505015,0.0019094279635920909,0.44891232696110744,0.32432432432432434,0.4727341093947905,0.02439818519524567,False,False,0.6,0.8
return_rank_100,validation_ext,q60-q80,1478,359,0.2428958051420839,217,142,24,0.016238159675236806,0.3983286908077994,0.0027618494782416635,0.008577292690917908,0.014551738183300071,0.45263870094722597,0.3267929634641407,0.4727341093947905,0.02439818519524567,False,False,0.8,1.0
return_rank_100,validation_ext,q80-q100,0,0,,0,0,0,,,,,,,,0.4727341093947905,0.02439818519524567,False,False,1.0,1.0
return_rank_100,oos_ext,q0-q20,2286,475,0.20778652668416447,220,255,48,0.02099737532808399,0.4442105263157895,0.001217396217157261,0.002098675559643264,0.006172194424449948,0.35083114610673666,0.21084864391951005,0.4727341093947905,0.02439818519524567,False,False,0.2,0.4
return_rank_100,oos_ext,q20-q40,1092,207,0.18956043956043955,85,122,7,0.00641025641025641,0.4830917874396135,0.0008752168197753517,0.006297424051074144,0.010357083593796772,0.42857142857142855,0.23901098901098902,0.4727341093947905,0.02439818519524567,False,False,0.4,0.6
return_rank_100,oos_ext,q40-q60,1161,203,0.1748492678725237,71,132,7,0.006029285099052541,0.4482758620689655,0.0013879837575138622,0.006750280158446572,0.010630177735031577,0.4186046511627907,0.2670111972437554,0.4727341093947905,0.02439818519524567,False,False,0.6,0.8
return_rank_100,oos_ext,q60-q80,1105,225,0.20361990950226244,64,161,0,0.0,0.4444444444444444,0.0015210395804591001,0.005557933487961067,0.010423284103785634,0.45520361990950226,0.27239819004524884,0.4727341093947905,0.02439818519524567,False,False,0.8,1.0
return_rank_100,oos_ext,q80-q100,0,0,,0,0,0,,,,,,,,0.4727341093947905,0.02439818519524567,False,False,1.0,1.0
vol_adjusted_return_rank_20,train_ext,q0-q20,4119,934,0.22675406652100025,511,423,31,0.007526098567613498,0.47002141327623126,0.0004989272658786684,0.0015767084442284921,0.0007403451765006176,0.4352998300558388,0.28623452294246177,0.4163885884319113,0.027058955600271217,False,False,0.2,0.4
vol_adjusted_return_rank_20,train_ext,q20-q40,2217,463,0.20884077582318447,240,223,16,0.007216959855660803,0.468682505399568,0.0009725239727774458,0.005617308880741983,0.011352367155741401,0.4397834912043302,0.29589535408209294,0.4163885884319113,0.027058955600271217,False,False,0.4,0.6
vol_adjusted_return_rank_20,train_ext,q40-q60,2234,527,0.2358997314234557,244,283,10,0.004476275738585497,0.4686907020872865,0.0016636067729157375,0.004894887091834679,0.011462356563777138,0.4556848701880036,0.29230080572963296,0.4163885884319113,0.027058955600271217,False,False,0.6,0.8
vol_adjusted_return_rank_20,train_ext,q60-q80,2171,500,0.2303086135421465,227,273,12,0.0055274067250115156,0.45,0.0028653447307795603,0.010194298951032944,0.019231661241514347,0.5154306771073238,0.3477660064486412,0.4163885884319113,0.027058955600271217,False,False,0.8,1.0
vol_adjusted_return_rank_20,train_ext,q80-q100,0,0,,0,0,0,,,,,,,,0.4163885884319113,0.027058955600271217,False,False,1.0,1.0
vol_adjusted_return_rank_20,validation_ext,q0-q20,2990,737,0.24648829431438127,460,277,23,0.007692307692307693,0.4396200814111262,0.0018989784025398627,0.005648606141217074,0.006214327432102264,0.4418060200668896,0.31906354515050167,0.4163885884319113,0.027058955600271217,False,False,0.2,0.4
vol_adjusted_return_rank_20,validation_ext,q20-q40,1527,364,0.2383759004584152,226,138,19,0.012442698100851343,0.38461538461538464,0.0015765055458824152,0.005071490882098353,0.00627409976627447,0.4256712508185986,0.30320890635232484,0.4163885884319113,0.027058955600271217,False,False,0.4,0.6
vol_adjusted_return_rank_20,validation_ext,q40-q60,1492,385,0.25804289544235925,242,143,9,0.006032171581769437,0.509090909090909,0.0010540362969010098,0.0027759892723833264,0.001755157697801719,0.44839142091152817,0.32640750670241286,0.4163885884319113,0.027058955600271217,False,False,0.6,0.8
vol_adjusted_return_rank_20,validation_ext,q60-q80,1528,390,0.25523560209424084,206,184,29,0.018979057591623036,0.441025641025641,0.0025269786670774888,0.007426255207012006,0.010435369975318656,0.4757853403141361,0.3416230366492147,0.4163885884319113,0.027058955600271217,False,False,0.8,1.0
vol_adjusted_return_rank_20,validation_ext,q80-q100,0,0,,0,0,0,,,,,,,,0.4163885884319113,0.027058955600271217,False,False,1.0,1.0
vol_adjusted_return_rank_20,oos_ext,q0-q20,2271,440,0.19374724790841039,185,255,23,0.010127697049757816,0.5272727272727272,0.0011536375365821868,0.00405775636224281,0.009134547153342009,0.3993835314839278,0.2307353588727433,0.4163885884319113,0.027058955600271217,False,False,0.2,0.4
vol_adjusted_return_rank_20,oos_ext,q20-q40,1123,226,0.201246660730187,99,127,17,0.015138023152270703,0.45132743362831856,0.0019577285941302655,0.0044460851986408935,0.011345049257662903,0.41585040071237755,0.24487978628673196,0.4163885884319113,0.027058955600271217,False,False,0.4,0.6
vol_adjusted_return_rank_20,oos_ext,q40-q60,1158,245,0.21157167530224524,76,169,12,0.010362694300518135,0.37551020408163266,0.0004914222611833905,0.003592838180944088,0.0076069462469652745,0.3998272884283247,0.2452504317789292,0.4163885884319113,0.027058955600271217,False,False,0.6,0.8
vol_adjusted_return_rank_20,oos_ext,q60-q80,1092,199,0.18223443223443223,80,119,10,0.009157509157509158,0.38190954773869346,0.0015049408088464126,0.006671915543064617,0.006398204254677431,0.38644688644688646,0.24816849816849818,0.4163885884319113,0.027058955600271217,False,False,0.8,1.0
vol_adjusted_return_rank_20,oos_ext,q80-q100,0,0,,0,0,0,,,,,,,,0.4163885884319113,0.027058955600271217,False,False,1.0,1.0
vol_adjusted_return_rank_55,train_ext,q0-q20,4034,840,0.20823004462072384,545,295,40,0.00991571641051066,0.45595238095238094,0.0006641089156121271,0.00396016150348759,0.0046924776546090514,0.44199305899851266,0.29400099157164106,0.6506528341725185,0.03395844218713573,False,False,0.2,0.4
vol_adjusted_return_rank_55,train_ext,q20-q40,2081,467,0.22441134070158578,234,233,10,0.004805382027871216,0.4518201284796574,0.002762943565512679,0.006423275902798467,0.010793179486237493,0.4569918308505526,0.2984142239308025,0.6506528341725185,0.03395844218713573,False,False,0.4,0.6
vol_adjusted_return_rank_55,train_ext,q40-q60,2223,460,0.206927575348628,185,275,7,0.003148897885739991,0.4543478260869565,0.0021470579770226012,0.0071094803030189195,0.015164269424277687,0.4750337381916329,0.3117408906882591,0.6506528341725185,0.03395844218713573,False,False,0.6,0.8
vol_adjusted_return_rank_55,train_ext,q60-q80,2167,522,0.24088601753576372,157,365,12,0.0055376095985233045,0.4521072796934866,0.0009398520589883405,0.004767891748583289,0.010696424376748951,0.48038763267189666,0.3142593447161975,0.6506528341725185,0.03395844218713573,False,False,0.8,1.0
vol_adjusted_return_rank_55,train_ext,q80-q100,0,0,,0,0,0,,,,,,,,0.6506528341725185,0.03395844218713573,False,False,1.0,1.0
vol_adjusted_return_rank_55,validation_ext,q0-q20,2946,703,0.2386286490156144,464,239,24,0.008146639511201629,0.43243243243243246,0.0018283284501903932,0.005900982113356981,0.004758477475370825,0.44772572980312286,0.32382892057026474,0.6506528341725185,0.03395844218713573,False,False,0.2,0.4
vol_adjusted_return_rank_55,validation_ext,q20-q40,1541,406,0.263465282284231,263,143,18,0.011680726800778715,0.43596059113300495,0.0022366037995660937,0.004249841555004291,0.006188744091594212,0.4581440622972096,0.32900713822193384,0.6506528341725185,0.03395844218713573,False,False,0.4,0.6
vol_adjusted_return_rank_55,validation_ext,q40-q60,1546,389,0.2516170763260026,224,165,13,0.008408796895213453,0.4755784061696658,0.0024474474439932577,0.006025666402247444,0.0061759380848411165,0.40620957309184996,0.2988357050452781,0.6506528341725185,0.03395844218713573,False,False,0.6,0.8
vol_adjusted_return_rank_55,validation_ext,q60-q80,1504,378,0.25132978723404253,183,195,25,0.016622340425531915,0.43915343915343913,0.0006000659126472885,0.0045702217352577654,0.009057181120838068,0.4747340425531915,0.33444148936170215,0.6506528341725185,0.03395844218713573,False,False,0.8,1.0
vol_adjusted_return_rank_55,validation_ext,q80-q100,0,0,,0,0,0,,,,,,,,0.6506528341725185,0.03395844218713573,False,False,1.0,1.0
vol_adjusted_return_rank_55,oos_ext,q0-q20,2217,444,0.20027063599458728,198,246,19,0.008570139828597204,0.481981981981982,0.0009770638004467475,0.00323743544378692,0.008347061066865811,0.41136671177266576,0.24402345511953089,0.6506528341725185,0.03395844218713573,False,False,0.2,0.4
vol_adjusted_return_rank_55,oos_ext,q20-q40,1133,199,0.17563989408649602,69,130,20,0.0176522506619594,0.4723618090452261,0.001544290619579309,0.004838254707333385,0.0064112516913036495,0.3954104148278906,0.23654015887025595,0.6506528341725185,0.03395844218713573,False,False,0.4,0.6
vol_adjusted_return_rank_55,oos_ext,q40-q60,1168,230,0.1969178082191781,92,138,21,0.01797945205479452,0.3217391304347826,0.0017409031347839484,0.004844048956620974,0.008859310187260402,0.3972602739726027,0.22602739726027396,0.6506528341725185,0.03395844218713573,False,False,0.6,0.8
vol_adjusted_return_rank_55,oos_ext,q60-q80,1126,237,0.21047957371225579,81,156,2,0.0017761989342806395,0.5063291139240507,0.0009606534809019847,0.00651790294424741,0.011706202985652413,0.38632326820603907,0.24955595026642985,0.6506528341725185,0.03395844218713573,False,False,0.8,1.0
